CaseMasterID,DistrictID,PoliceStationID,CrimeMajorHeadID,CrimeMinorHeadID,gravity_offence_id,latitude,longitude,hour_of_day,day_of_week,month,is_weekend,is_night_time,hist_station_crime_count_30d,hist_district_crime_count_30d,risk_tier_id
364,19,7,2,3,2,13.363,74.7438,4,4,9,0,1,887,963,3
365,11,17,5,11,1,17.3607,76.8445,17,1,12,0,0,717,873,2
366,3,8,3,8,1,15.8371,74.5356,10,5,7,1,0,790,972,2
367,15,1,2,3,1,12.3309,76.6024,10,3,4,0,0,786,908,2
368,15,1,2,3,2,12.231,76.7028,22,0,4,0,1,786,908,3
369,4,11,3,8,2,13.2606,77.6285,12,4,3,0,0,767,913,3
370,5,16,1,6,1,12.9401,77.545,19,5,5,1,0,761,925,2
371,5,16,1,6,1,12.9958,77.5895,7,6,2,1,0,761,925,2
372,11,17,4,10,2,17.2842,76.8988,11,5,3,1,0,717,873,3
373,3,8,5,9,2,15.8348,74.4847,8,3,1,0,0,790,972,3
374,20,9,2,12,1,16.8478,75.7139,11,6,4,1,0,816,897,2
375,17,6,1,6,2,13.8614,75.5224,22,4,8,0,1,869,951,3
376,12,14,5,11,2,13.0763,78.0573,18,0,3,0,0,835,908,3
377,5,16,4,10,1,12.9676,77.5291,15,2,12,0,0,761,925,2
378,19,7,4,10,1,13.3125,74.8016,16,5,2,1,0,887,963,2
379,5,16,1,5,1,13.0283,77.5954,11,3,2,0,0,761,925,2
380,1,19,1,5,2,16.223,75.6653,19,2,4,0,0,716,716,3
381,1,19,2,3,2,16.133,75.671,1,4,5,0,1,716,716,3
382,3,8,3,4,2,15.8815,74.5048,13,4,8,0,0,790,972,3
383,3,8,2,2,2,15.9237,74.4353,13,2,1,0,0,790,972,3
384,8,3,2,12,1,14.5,75.8579,2,0,1,0,1,778,778,3
385,18,13,2,12,2,13.3034,77.1492,12,0,5,0,0,834,916,3
386,8,3,5,1,2,14.4998,75.9966,18,4,2,0,0,778,778,3
387,20,9,1,6,2,16.8784,75.7142,10,3,3,0,0,816,897,3
388,6,18,5,1,1,17.9395,77.5195,8,5,9,1,0,840,922,2
389,19,7,1,7,1,13.2853,74.7867,23,5,7,1,1,887,963,3
390,12,14,2,2,1,13.1271,78.1168,8,0,8,0,0,835,908,2
391,4,11,1,6,2,13.3583,77.6161,6,3,9,0,0,767,913,3
392,10,15,1,5,2,15.3621,75.0961,2,6,2,1,1,826,826,3
393,8,3,1,5,1,14.4751,75.9118,23,0,4,0,1,778,778,3
394,6,18,3,4,2,17.8341,77.4837,9,2,5,0,0,840,922,3
395,7,20,5,11,1,13.386,75.8278,18,0,1,0,0,704,879,2
396,19,7,4,10,1,13.3877,74.7206,4,3,7,0,1,887,963,3
397,8,3,5,1,1,14.4926,75.9183,11,4,5,0,0,778,778,2
398,6,18,5,11,1,17.8585,77.5327,8,2,7,0,0,840,922,2
399,17,6,1,6,2,13.8689,75.5392,10,1,9,0,0,869,951,3
400,1,19,1,5,1,16.1851,75.6996,18,0,9,0,0,716,716,2
401,5,16,3,8,2,12.9243,77.5428,20,4,12,0,0,761,925,3
402,16,4,2,2,2,12.6545,77.3156,6,0,9,0,0,782,872,3
403,9,10,3,4,1,13.037,76.1478,0,1,4,0,1,838,926,3
404,19,7,3,8,1,13.3697,74.7318,9,3,5,0,0,887,963,2
405,16,4,2,12,2,12.6541,77.3029,19,5,8,1,0,782,872,3
406,12,14,5,11,2,13.2125,78.1576,1,3,5,0,1,835,908,3
407,18,13,5,9,2,13.3558,77.1615,20,5,4,1,0,834,916,3
408,18,13,1,6,1,13.3915,77.0798,22,3,10,0,1,834,916,3
409,13,2,2,2,2,12.4906,76.9161,21,5,12,1,0,818,904,3
410,1,19,4,10,2,16.107,75.7289,2,0,6,0,1,716,716,3
411,7,20,3,4,2,13.3591,75.7829,21,0,3,0,0,704,879,3
412,18,13,5,11,1,13.3227,77.1041,23,0,5,0,1,834,916,3
413,18,13,1,7,1,13.345,77.1047,11,2,4,0,0,834,916,2
414,6,18,2,12,2,17.9489,77.5874,8,6,10,1,0,840,922,3
415,15,1,5,9,1,12.2954,76.589,2,1,5,0,1,786,908,3
416,20,9,5,9,1,16.8049,75.6841,7,5,4,1,0,816,897,2
417,3,8,1,5,1,15.7827,74.4894,5,2,7,0,1,790,972,3
418,14,12,2,2,1,12.9217,74.8071,7,2,8,0,0,778,778,2
419,20,9,5,9,1,16.8028,75.6514,11,4,10,0,0,816,897,2
420,8,3,2,2,1,14.4783,75.955,9,4,1,0,0,778,778,2
421,6,18,5,9,1,17.8679,77.5242,14,4,12,0,0,840,922,2
422,15,1,2,2,2,12.339,76.6952,10,0,1,0,0,786,908,3
423,1,19,2,12,1,16.1457,75.6898,17,5,7,1,0,716,716,2
424,12,14,2,12,1,13.0737,78.0821,9,2,4,0,0,835,908,2
425,16,4,2,2,2,12.733,77.2635,1,4,12,0,1,782,872,3
426,9,10,3,8,2,12.9667,76.1286,23,2,1,0,1,838,926,3
427,19,7,5,11,1,13.3216,74.6845,20,4,6,0,0,887,963,2
428,18,13,5,11,2,13.2789,77.0627,4,2,3,0,1,834,916,3
429,14,12,3,8,1,12.862,74.8253,22,2,6,0,1,778,778,3
430,6,18,3,4,1,17.8497,77.5302,3,4,11,0,1,840,922,3
431,9,10,1,6,2,13.0526,76.1784,6,2,5,0,0,838,926,3
432,14,12,5,1,1,12.937,74.9201,0,1,3,0,1,778,778,3
433,5,16,3,4,2,12.9528,77.6165,2,6,9,1,1,761,925,3
434,9,10,1,6,2,13.0353,76.0602,13,1,5,0,0,838,926,3
435,10,15,4,10,2,15.3015,75.165,21,4,1,0,0,826,826,3
436,13,2,5,9,2,12.4644,76.8227,10,3,2,0,0,818,904,3
437,10,15,1,7,2,15.4003,75.1384,23,6,6,1,1,826,826,3
438,8,3,4,10,1,14.4084,75.9489,13,4,4,0,0,778,778,2
439,9,10,2,12,2,13.0766,76.0874,22,6,9,1,1,838,926,3
440,19,7,3,4,2,13.4103,74.7826,12,0,4,0,0,887,963,3
441,8,3,5,11,2,14.4518,75.8606,21,1,9,0,0,778,778,3
442,13,2,2,3,1,12.5543,76.9022,11,2,9,0,0,818,904,2
443,10,15,5,9,1,15.3167,75.1293,2,6,9,1,1,826,826,3
444,18,13,2,3,1,13.2721,77.042,12,0,8,0,0,834,916,2
445,5,16,2,3,1,12.9608,77.5953,16,5,6,1,0,761,925,2
446,6,18,5,9,1,17.9305,77.5135,7,5,8,1,0,840,922,2
447,19,7,4,10,2,13.3488,74.6754,16,4,4,0,0,887,963,3
448,12,14,5,11,1,13.124,78.1629,5,0,5,0,1,835,908,3
449,16,4,3,4,1,12.7757,77.2204,22,0,1,0,1,782,872,3
450,12,14,3,8,2,13.0778,78.113,12,2,4,0,0,835,908,3
451,4,11,5,11,2,13.2674,77.481,18,5,8,1,0,767,913,3
452,3,8,1,6,2,15.8911,74.4734,7,6,12,1,0,790,972,3
453,3,8,2,12,1,15.816,74.4323,0,4,6,0,1,790,972,3
454,20,9,1,7,1,16.8514,75.7743,18,6,12,1,0,816,897,2
455,20,9,3,4,2,16.8909,75.7663,4,3,5,0,1,816,897,3
456,18,13,1,6,1,13.2813,77.1236,0,4,12,0,1,834,916,3
457,3,8,5,9,2,15.8123,74.5748,22,1,5,0,1,790,972,3
458,14,12,1,5,2,12.8652,74.8831,5,0,4,0,1,778,778,3
459,8,3,3,4,2,14.4645,75.865,23,6,4,1,1,778,778,3
460,11,17,2,3,1,17.385,76.8255,2,4,11,0,1,717,873,2
461,20,9,5,1,2,16.83,75.708,4,5,9,1,1,816,897,3
462,13,2,5,1,1,12.5156,76.9272,8,5,10,1,0,818,904,2
463,5,16,1,7,1,12.9117,77.6224,19,6,10,1,0,761,925,2
464,20,9,1,6,1,16.8321,75.6674,23,2,5,0,1,816,897,3
465,18,13,4,10,2,13.4021,77.1666,11,0,1,0,0,834,916,3
466,11,17,1,5,1,17.3759,76.8143,9,6,3,1,0,717,873,2
467,10,15,1,7,2,15.4125,75.1797,16,4,3,0,0,826,826,3
468,17,6,5,11,1,14.0046,75.5938,12,1,9,0,0,869,951,2
469,10,15,5,1,2,15.3677,75.0476,22,5,5,1,1,826,826,3
470,14,12,1,6,1,12.9523,74.8949,19,2,8,0,0,778,778,2
471,9,10,2,2,1,13.0281,76.1441,18,5,1,1,0,838,926,2
472,18,13,1,6,2,13.3353,77.0348,20,0,12,0,0,834,916,3
473,3,8,5,11,1,15.7814,74.5109,7,6,12,1,0,790,972,2
474,1,19,3,8,2,16.2506,75.732,9,2,8,0,0,716,716,3
475,6,18,3,8,1,17.9298,77.5867,5,0,9,0,1,840,922,3
476,9,10,1,7,1,12.9462,76.1601,10,5,5,1,0,838,926,2
477,4,11,5,9,2,13.3515,77.6102,12,4,6,0,0,767,913,3
478,7,20,3,4,1,13.3346,75.7459,15,2,7,0,0,704,879,2
479,1,19,5,1,1,16.1433,75.6312,14,4,3,0,0,716,716,2
480,12,14,5,11,2,13.1067,78.1409,19,6,2,1,0,835,908,3
481,18,13,1,5,1,13.363,77.1806,21,6,10,1,0,834,916,2
482,1,19,4,10,1,16.2208,75.6982,10,5,6,1,0,716,716,2
483,7,20,3,8,2,13.321,75.7368,19,2,5,0,0,704,879,3
484,6,18,5,11,2,17.8747,77.5351,2,4,4,0,1,840,922,3
485,9,10,5,11,2,13.0816,76.1204,0,6,11,1,1,838,926,3
486,13,2,5,1,1,12.4908,76.9399,15,2,3,0,0,818,904,2
487,18,13,2,12,2,13.3606,77.1631,5,4,5,0,1,834,916,3
488,1,19,3,4,2,16.1827,75.6602,15,4,12,0,0,716,716,3
489,8,3,1,7,1,14.4159,75.9061,9,1,12,0,0,778,778,2
490,9,10,3,8,1,13.0249,76.0436,22,1,11,0,1,838,926,3
491,10,15,5,11,1,15.2987,75.1888,2,2,4,0,1,826,826,3
492,8,3,2,12,2,14.4696,75.9794,9,2,2,0,0,778,778,3
493,18,13,4,10,2,13.3719,77.1406,7,5,1,1,0,834,916,3
494,19,7,5,1,1,13.3378,74.6886,23,1,10,0,1,887,963,3
495,18,13,3,4,2,13.4074,77.1702,2,2,8,0,1,834,916,3
496,12,14,5,11,2,13.1699,78.0586,9,0,1,0,0,835,908,3
497,14,12,3,4,1,12.8392,74.8086,9,5,9,1,0,778,778,2
498,15,1,2,3,1,12.2578,76.654,2,2,2,0,1,786,908,3
499,8,3,2,2,2,14.4288,75.927,5,4,1,0,1,778,778,3
500,16,4,1,5,2,12.653,77.349,23,0,9,0,1,782,872,3
501,5,16,3,8,1,12.98,77.6717,22,4,1,0,1,761,925,2
502,12,14,3,4,1,13.1819,78.1505,16,3,2,0,0,835,908,2
503,14,12,1,5,2,12.9175,74.9335,20,2,9,0,0,778,778,3
504,14,12,3,4,1,12.8392,74.929,20,2,11,0,0,778,778,2
505,19,7,4,10,1,13.3913,74.6629,7,3,5,0,0,887,963,2
506,7,20,3,4,2,13.2624,75.8295,10,6,8,1,0,704,879,3
507,16,4,2,3,1,12.7756,77.2807,5,1,12,0,1,782,872,3
508,20,9,1,7,1,16.8593,75.7727,20,3,11,0,0,816,897,2
509,13,2,1,5,1,12.5831,76.8948,0,4,7,0,1,818,904,3
510,9,10,1,7,2,13.0671,76.0907,6,3,11,0,0,838,926,3
511,6,18,2,3,1,17.847,77.5217,5,0,1,0,1,840,922,3
512,12,14,2,2,1,13.0727,78.0816,19,0,7,0,0,835,908,2
513,13,2,3,4,1,12.5944,76.8525,1,1,8,0,1,818,904,3
514,17,6,5,11,2,13.8791,75.6106,22,3,5,0,1,869,951,3
515,2,5,5,9,1,15.1741,76.9037,10,0,3,0,0,763,934,2
516,7,20,5,1,2,13.297,75.8369,9,4,2,0,0,704,879,3
517,5,16,2,3,1,13.0373,77.6703,14,2,6,0,0,761,925,2
518,1,19,4,10,2,16.2336,75.7707,4,0,8,0,1,716,716,3
519,1,19,1,7,2,16.2431,75.6673,22,2,9,0,1,716,716,3
520,14,12,3,4,1,12.9104,74.8215,14,1,10,0,0,778,778,2
521,17,6,3,4,2,13.908,75.506,11,4,12,0,0,869,951,3
522,8,3,3,4,2,14.4803,75.8998,18,2,12,0,0,778,778,3
523,5,16,5,1,1,13.0042,77.609,5,4,4,0,1,761,925,2
524,15,1,4,10,2,12.2746,76.6315,12,5,12,1,0,786,908,3
525,17,6,5,9,1,13.954,75.5411,14,3,11,0,0,869,951,2
526,2,5,2,3,2,15.1413,76.999,0,0,6,0,1,763,934,3
527,15,1,3,8,2,12.2821,76.7133,14,2,4,0,0,786,908,3
528,17,6,1,7,1,13.8972,75.5091,1,5,3,1,1,869,951,3
529,18,13,5,1,2,13.3251,77.1387,10,3,5,0,0,834,916,3
530,1,19,5,1,1,16.1536,75.7755,6,4,5,0,0,716,716,2
531,20,9,2,2,2,16.8746,75.669,11,0,7,0,0,816,897,3
532,16,4,2,2,1,12.6616,77.2481,5,0,6,0,1,782,872,3
533,4,11,4,10,2,13.2544,77.4888,4,1,6,0,1,767,913,3
534,3,8,5,11,1,15.8098,74.5133,19,3,8,0,0,790,972,2
535,11,17,2,2,1,17.3402,76.7676,21,2,4,0,0,717,873,2
536,9,10,1,6,2,13.0782,76.0339,4,4,7,0,1,838,926,3
537,20,9,2,12,2,16.8558,75.6819,19,2,5,0,0,816,897,3
538,16,4,1,5,1,12.7423,77.3331,18,0,3,0,0,782,872,2
539,13,2,1,5,2,12.5045,76.9059,16,2,2,0,0,818,904,3
540,16,4,1,5,1,12.6838,77.2375,5,3,1,0,1,782,872,3
541,18,13,1,6,2,13.3045,77.1572,6,0,4,0,0,834,916,3
542,19,7,1,5,2,13.3851,74.8057,15,6,12,1,0,887,963,3
543,12,14,3,8,2,13.1498,78.0688,6,2,7,0,0,835,908,3
544,4,11,2,12,1,13.2306,77.6121,1,5,3,1,1,767,913,2
545,1,19,5,9,2,16.1529,75.7441,11,1,5,0,0,716,716,3
546,17,6,1,5,1,13.8708,75.5608,20,0,8,0,0,869,951,2
547,4,11,5,1,1,13.2613,77.5469,9,2,6,0,0,767,913,2
548,19,7,2,12,1,13.3938,74.7425,11,1,11,0,0,887,963,2
549,12,14,5,9,1,13.0854,78.1683,15,0,6,0,0,835,908,2
550,20,9,1,6,2,16.8038,75.6374,5,2,7,0,1,816,897,3
551,4,11,1,7,1,13.2177,77.5687,4,1,1,0,1,767,913,2
552,16,4,2,3,1,12.6627,77.3523,2,0,4,0,1,782,872,3
553,18,13,3,4,1,13.3678,77.027,19,6,3,1,0,834,916,2
554,17,6,3,4,2,13.869,75.6187,11,4,1,0,0,869,951,3
555,6,18,1,6,2,17.981,77.4664,1,5,4,1,1,840,922,3
556,10,15,1,6,1,15.4385,75.0551,1,3,1,0,1,826,826,3
557,15,1,3,4,2,12.2986,76.7055,7,1,5,0,0,786,908,3
558,4,11,5,1,2,13.2431,77.5995,12,4,9,0,0,767,913,3
559,1,19,3,4,2,16.1109,75.7272,19,0,11,0,0,716,716,3
560,16,4,1,5,2,12.6825,77.212,8,1,6,0,0,782,872,3
561,9,10,1,6,1,13.0327,76.0904,5,4,4,0,1,838,926,3
562,19,7,4,10,2,13.4146,74.7424,21,4,5,0,0,887,963,3
563,4,11,5,1,1,13.2945,77.5916,21,4,11,0,0,767,913,2
564,1,19,1,5,1,16.2611,75.6314,6,1,4,0,0,716,716,2
565,17,6,2,12,2,13.8563,75.5097,9,4,5,0,0,869,951,3
566,8,3,1,5,2,14.4411,75.9324,17,3,8,0,0,778,778,3
567,8,3,1,5,1,14.3906,75.9346,4,6,8,1,1,778,778,3
568,1,19,1,7,1,16.1388,75.6435,11,2,1,0,0,716,716,2
569,4,11,1,6,2,13.2879,77.5778,22,2,3,0,1,767,913,3
570,16,4,5,11,1,12.7359,77.2829,0,4,3,0,1,782,872,3
571,19,7,2,12,2,13.3147,74.7992,19,3,8,0,0,887,963,3
572,2,5,5,9,1,15.2049,76.9894,19,3,7,0,0,763,934,2
573,15,1,2,2,2,12.3667,76.5646,16,1,5,0,0,786,908,3
574,17,6,3,8,2,13.8754,75.5132,10,0,2,0,0,869,951,3
575,16,4,1,5,2,12.7735,77.3095,15,1,9,0,0,782,872,3
576,2,5,2,12,2,15.1178,76.9989,5,5,3,1,1,763,934,3
577,9,10,3,4,2,12.9898,76.0655,16,2,12,0,0,838,926,3
578,5,16,2,2,2,12.9074,77.6087,9,4,10,0,0,761,925,3
579,10,15,3,4,2,15.3107,75.1915,3,6,9,1,1,826,826,3
580,11,17,2,12,1,17.3367,76.7547,16,4,12,0,0,717,873,2
581,14,12,2,3,1,12.8824,74.9008,23,3,5,0,1,778,778,3
582,2,5,1,6,2,15.1725,76.9359,3,3,9,0,1,763,934,3
583,16,4,4,10,1,12.6447,77.3322,8,4,11,0,0,782,872,2
584,16,4,5,11,2,12.7441,77.2319,3,3,4,0,1,782,872,3
585,16,4,4,10,2,12.7587,77.3589,18,3,6,0,0,782,872,3
586,3,8,1,5,2,15.8705,74.4194,13,6,8,1,0,790,972,3
587,20,9,5,1,2,16.8556,75.7445,12,5,7,1,0,816,897,3
588,17,6,3,8,2,13.8831,75.5658,5,6,5,1,1,869,951,3
589,7,20,1,5,1,13.2379,75.7987,17,1,5,0,0,704,879,2
590,14,12,3,8,1,12.9854,74.7921,15,4,2,0,0,778,778,2
591,2,5,1,7,1,15.1976,76.8862,15,6,12,1,0,763,934,2
592,15,1,5,1,1,12.3178,76.6739,22,2,10,0,1,786,908,3
593,4,11,1,5,1,13.2426,77.4875,15,4,8,0,0,767,913,2
594,7,20,1,5,2,13.3371,75.7201,16,5,7,1,0,704,879,3
595,15,1,5,1,2,12.3691,76.6231,21,4,11,0,0,786,908,3
596,5,16,1,7,1,12.9196,77.588,8,4,12,0,0,761,925,2
597,1,19,1,6,1,16.1062,75.6861,12,0,2,0,0,716,716,2
598,19,7,2,12,2,13.2877,74.6871,2,6,12,1,1,887,963,3
599,2,5,1,5,1,15.1196,76.9249,18,6,3,1,0,763,934,2
600,19,7,2,2,2,13.2666,74.8154,11,1,7,0,0,887,963,3
601,14,12,3,8,1,12.959,74.83,6,6,11,1,0,778,778,2
602,6,18,5,11,1,17.9706,77.4649,16,0,1,0,0,840,922,2
603,16,4,1,6,1,12.7782,77.3567,6,2,9,0,0,782,872,2
604,12,14,2,2,1,13.2002,78.1107,12,2,1,0,0,835,908,2
605,10,15,4,10,1,15.379,75.0514,22,2,11,0,1,826,826,3
606,6,18,1,7,2,17.9851,77.5319,6,4,12,0,0,840,922,3
607,16,4,1,6,1,12.7356,77.222,9,1,1,0,0,782,872,2
608,11,17,2,2,2,17.2728,76.839,8,2,11,0,0,717,873,3
609,11,17,5,1,1,17.2802,76.782,10,3,7,0,0,717,873,2
610,9,10,4,10,1,13.0832,76.1615,22,1,12,0,1,838,926,3
611,2,5,1,6,2,15.1443,76.9825,7,5,7,1,0,763,934,3
612,9,10,3,4,1,13.0423,76.1266,6,5,8,1,0,838,926,2
613,17,6,1,5,2,13.8744,75.5817,15,0,8,0,0,869,951,3
614,9,10,5,11,2,13.07,76.1289,3,6,11,1,1,838,926,3
615,8,3,3,8,1,14.4642,75.9293,22,4,3,0,1,778,778,3
616,16,4,2,12,1,12.7228,77.212,19,6,2,1,0,782,872,2
617,8,3,2,3,1,14.4492,75.8859,13,4,2,0,0,778,778,2
618,8,3,5,9,1,14.5011,75.8796,5,3,12,0,1,778,778,3
619,4,11,5,1,1,13.2919,77.5893,9,3,9,0,0,767,913,2
620,16,4,3,8,1,12.6808,77.2018,11,6,2,1,0,782,872,2
621,19,7,3,4,1,13.28,74.7759,5,3,6,0,1,887,963,3
622,16,4,5,1,1,12.6702,77.23,4,3,10,0,1,782,872,3
623,10,15,2,12,1,15.3668,75.0714,12,0,9,0,0,826,826,2
624,16,4,2,12,2,12.6988,77.3192,11,4,10,0,0,782,872,3
625,2,5,1,5,2,15.2115,76.9223,10,2,3,0,0,763,934,3
626,5,16,2,2,1,12.9229,77.585,22,6,1,1,1,761,925,2
627,9,10,1,7,1,12.9885,76.1325,1,5,1,1,1,838,926,3
628,20,9,1,7,2,16.8999,75.784,18,5,12,1,0,816,897,3
629,8,3,2,12,2,14.4965,75.895,8,4,10,0,0,778,778,3
630,3,8,3,8,2,15.8466,74.5136,11,4,8,0,0,790,972,3
631,14,12,5,1,1,12.882,74.8934,20,2,8,0,0,778,778,2
632,3,8,1,7,1,15.9026,74.5253,14,1,9,0,0,790,972,2
633,3,8,3,8,1,15.9008,74.482,10,3,8,0,0,790,972,2
634,13,2,1,7,2,12.454,76.911,14,2,2,0,0,818,904,3
635,12,14,3,4,2,13.2135,78.1034,7,1,9,0,0,835,908,3
636,18,13,1,5,1,13.317,77.0861,18,6,11,1,0,834,916,2
637,20,9,4,10,2,16.8411,75.6737,11,2,7,0,0,816,897,3
638,2,5,3,8,1,15.1824,76.8573,5,6,9,1,1,763,934,2
639,8,3,1,7,1,14.5425,75.8807,6,2,11,0,0,778,778,2
640,4,11,2,12,2,13.3103,77.5032,3,6,7,1,1,767,913,3
641,11,17,3,4,1,17.35,76.8988,12,1,1,0,0,717,873,2
642,9,10,1,5,2,12.9825,76.163,8,6,11,1,0,838,926,3
643,15,1,2,12,2,12.3101,76.6485,7,4,6,0,0,786,908,3
644,20,9,3,4,1,16.8057,75.7887,22,4,4,0,1,816,897,3
645,14,12,4,10,2,12.9575,74.8416,13,2,5,0,0,778,778,3
646,7,20,4,10,1,13.2575,75.7154,9,1,3,0,0,704,879,2
647,4,11,4,10,1,13.3646,77.5555,12,5,2,1,0,767,913,2
648,9,10,2,12,1,12.926,76.148,7,5,8,1,0,838,926,2
649,19,7,1,5,2,13.3079,74.685,14,2,3,0,0,887,963,3
650,14,12,1,6,1,12.8786,74.7761,22,1,8,0,1,778,778,3
651,3,8,2,2,1,15.8049,74.4614,12,6,3,1,0,790,972,2
652,3,8,1,7,2,15.7844,74.5598,19,1,5,0,0,790,972,3
653,8,3,5,9,1,14.4249,75.8865,6,1,1,0,0,778,778,2
654,20,9,5,9,1,16.8907,75.6438,15,5,7,1,0,816,897,2
655,9,10,1,6,1,13.0688,76.1101,21,2,9,0,0,838,926,2
656,2,5,4,10,2,15.0736,76.9902,10,6,6,1,0,763,934,3
657,6,18,2,12,1,17.8376,77.5875,0,5,9,1,1,840,922,3
658,11,17,2,2,1,17.2811,76.7683,9,4,5,0,0,717,873,2
659,5,16,4,10,2,12.9737,77.601,16,5,11,1,0,761,925,3
660,11,17,1,6,1,17.2894,76.9114,20,3,9,0,0,717,873,2
661,11,17,4,10,2,17.3654,76.8908,23,3,11,0,1,717,873,3
662,3,8,5,1,1,15.8704,74.5428,12,3,2,0,0,790,972,2
663,10,15,5,9,2,15.3629,75.1343,2,2,4,0,1,826,826,3
664,1,19,1,6,2,16.1065,75.6702,0,6,10,1,1,716,716,3
665,14,12,3,4,1,12.8733,74.8461,13,3,7,0,0,778,778,2
666,10,15,5,11,2,15.3652,75.1091,20,5,9,1,0,826,826,3
667,5,16,5,11,1,12.9237,77.5328,9,3,2,0,0,761,925,2
668,19,7,2,12,2,13.3106,74.7157,19,6,5,1,0,887,963,3
669,12,14,5,1,2,13.129,78.2042,15,6,8,1,0,835,908,3
670,20,9,1,7,1,16.8627,75.7686,6,0,5,0,0,816,897,2
671,17,6,1,6,1,13.9386,75.6055,21,4,8,0,0,869,951,2
672,10,15,1,7,2,15.3373,75.1584,1,3,2,0,1,826,826,3
673,9,10,5,9,2,13.0002,76.1716,6,4,4,0,0,838,926,3
674,10,15,2,12,1,15.3613,75.0914,8,6,5,1,0,826,826,2
675,20,9,2,2,2,16.869,75.7873,8,4,10,0,0,816,897,3
676,11,17,5,11,2,17.4014,76.8161,12,6,10,1,0,717,873,3
677,14,12,3,8,2,12.9597,74.9318,15,0,2,0,0,778,778,3
678,8,3,5,1,1,14.4208,75.9937,21,6,7,1,0,778,778,2
679,8,3,4,10,2,14.464,75.937,9,2,10,0,0,778,778,3
680,14,12,4,10,1,12.837,74.8755,23,5,7,1,1,778,778,3
681,16,4,1,6,2,12.7546,77.3146,3,5,3,1,1,782,872,3
682,3,8,5,11,1,15.818,74.5263,14,4,4,0,0,790,972,2
683,11,17,2,2,1,17.2857,76.8889,23,3,1,0,1,717,873,2
684,10,15,5,9,1,15.4403,75.1764,21,1,10,0,0,826,826,2
685,5,16,1,6,1,12.9941,77.543,21,3,9,0,0,761,925,2
686,15,1,1,6,1,12.2565,76.7127,1,1,10,0,1,786,908,3
687,3,8,1,6,2,15.8993,74.4305,16,1,10,0,0,790,972,3
688,17,6,5,11,2,13.931,75.6141,17,2,9,0,0,869,951,3
689,3,8,5,1,1,15.8717,74.5729,13,5,3,1,0,790,972,2
690,19,7,5,9,1,13.3789,74.7344,22,6,6,1,1,887,963,3
691,6,18,3,4,1,17.9745,77.4734,18,1,9,0,0,840,922,2
692,11,17,5,11,2,17.3231,76.8099,18,5,11,1,0,717,873,3
693,14,12,4,10,1,12.8948,74.7921,14,0,10,0,0,778,778,2
694,9,10,2,2,1,12.9628,76.0386,6,2,5,0,0,838,926,2
695,4,11,5,1,2,13.228,77.5497,19,6,4,1,0,767,913,3
696,13,2,5,1,2,12.5952,76.8274,3,3,2,0,1,818,904,3
697,6,18,1,5,2,17.8759,77.4625,5,4,2,0,1,840,922,3
698,15,1,2,3,2,12.2463,76.6244,16,2,3,0,0,786,908,3
699,12,14,5,9,1,13.1776,78.1101,7,0,10,0,0,835,908,2
700,14,12,4,10,1,12.9501,74.83,14,6,6,1,0,778,778,2
701,11,17,2,12,1,17.2757,76.7594,4,0,9,0,1,717,873,2
702,3,8,3,4,1,15.9116,74.5243,6,0,9,0,0,790,972,2
703,14,12,1,5,1,12.8871,74.8386,15,3,1,0,0,778,778,2
704,11,17,1,7,2,17.4075,76.8769,11,3,6,0,0,717,873,3
705,18,13,2,3,2,13.3224,77.1099,9,1,10,0,0,834,916,3
706,16,4,5,1,2,12.7245,77.3147,23,4,5,0,1,782,872,3
707,9,10,2,12,1,13.0178,76.0705,14,1,9,0,0,838,926,2
708,17,6,3,4,1,13.9733,75.6437,1,0,4,0,1,869,951,3
709,19,7,4,10,2,13.4029,74.7268,20,2,3,0,0,887,963,3
710,13,2,2,2,1,12.5928,76.9387,2,5,6,1,1,818,904,3
711,9,10,3,8,2,12.9712,76.1163,0,0,2,0,1,838,926,3
712,5,16,1,5,2,13.0327,77.6311,10,6,12,1,0,761,925,3
713,2,5,1,6,2,15.1268,76.8928,16,3,6,0,0,763,934,3
714,10,15,4,10,1,15.3063,75.1528,21,5,1,1,0,826,826,2
715,7,20,3,8,1,13.2957,75.7087,22,0,10,0,1,704,879,2
716,12,14,5,9,1,13.2012,78.0521,8,0,3,0,0,835,908,2
717,7,20,5,11,1,13.2398,75.7921,12,2,3,0,0,704,879,2
718,20,9,2,2,1,16.7794,75.6735,20,0,7,0,0,816,897,2
719,15,1,2,2,1,12.2655,76.6897,21,4,4,0,0,786,908,2
720,5,16,3,4,2,12.9154,77.6391,16,5,8,1,0,761,925,3
721,9,10,3,4,1,12.9998,76.1092,9,3,7,0,0,838,926,2
722,6,18,5,9,1,17.8465,77.499,14,1,5,0,0,840,922,2
723,6,18,5,1,1,17.8708,77.5173,15,3,9,0,0,840,922,2
724,17,6,2,2,1,13.9294,75.6338,12,0,11,0,0,869,951,2
725,11,17,2,12,2,17.3296,76.854,8,6,9,1,0,717,873,3
726,1,19,2,2,2,16.2069,75.6285,14,0,7,0,0,716,716,3
727,3,8,1,5,1,15.8141,74.4832,2,6,4,1,1,790,972,3
728,13,2,2,12,2,12.529,76.8219,3,4,10,0,1,818,904,3
729,6,18,5,1,2,17.9116,77.5095,8,1,3,0,0,840,922,3
730,13,2,5,11,1,12.582,76.9008,11,0,9,0,0,818,904,2
