CaseMasterID,ActID,SectionID,ActOrderID,SectionOrderID
4137,PMLA,3,1,1
4138,ITA,66C,1,1
4139,PMLA,3,1,1
4140,ITA,66D,1,1
4141,ITA,66C,1,1
4142,ITA,66C,1,1
4143,ITA,66D,1,1
4144,ITA,67,1,1
4145,ITA,66D,1,1
4146,ITA,66D,1,1
4147,ITA,67,1,1
4148,ITA,66C,1,1
4149,ITA,66D,1,1
4150,IPC,302,1,1
4151,ITA,66D,1,1
4152,ITA,67,1,1
4153,IPC,379,1,1
4154,ITA,67,1,1
4155,IPC,379,1,1
4156,ITA,66C,1,1
4157,ITA,66D,1,1
4158,ITA,66D,1,1
4159,NDPS,20,1,1
4160,PMLA,3,1,1
4161,IPC,379,1,1
4162,NDPS,20,1,1
4163,NDPS,20,1,1
4164,PMLA,3,1,1
4165,ITA,66C,1,1
4166,ITA,66C,1,1
4167,NDPS,20,1,1
4168,ITA,66D,1,1
4169,PMLA,3,1,1
4170,ITA,66C,1,1
4171,IPC,363,1,1
4172,ITA,66D,1,1
4173,ITA,66D,1,1
4174,PMLA,3,1,1
4175,ITA,66D,1,1
4176,ITA,67,1,1
4177,PMLA,3,1,1
4178,PMLA,3,1,1
4179,IPC,379,1,1
4180,ITA,66C,1,1
4181,ITA,66C,1,1
4182,PMLA,3,1,1
4183,PMLA,3,1,1
4184,PMLA,3,1,1
4185,ITA,66C,1,1
4186,ITA,66D,1,1
4187,ITA,66D,1,1
4188,ITA,66C,1,1
4189,ITA,66C,1,1
4190,ITA,66C,1,1
4191,ITA,66C,1,1
4192,PMLA,3,1,1
4193,ITA,66C,1,1
4194,ITA,67,1,1
4195,ITA,67,1,1
4196,IPC,302,1,1
4197,ITA,66C,1,1
4198,IPC,379,1,1
4199,NDPS,20,1,1
4200,ITA,67,1,1
4201,ITA,67,1,1
4202,ITA,66C,1,1
4203,ITA,67,1,1
4204,PMLA,3,1,1
4205,IPC,302,1,1
4206,ITA,66C,1,1
4207,ITA,66C,1,1
4208,IPC,379,1,1
4209,ITA,66C,1,1
4210,IPC,379,1,1
4211,ITA,66D,1,1
4212,IPC,379,1,1
4213,ITA,66C,1,1
4214,PMLA,3,1,1
4215,PMLA,3,1,1
4216,PMLA,3,1,1
4217,PMLA,3,1,1
4218,ITA,67,1,1
4219,ITA,66C,1,1
4220,ITA,66C,1,1
4221,PMLA,3,1,1
4222,PMLA,3,1,1
4223,ITA,66C,1,1
4224,ITA,66C,1,1
4225,PMLA,3,1,1
4226,IPC,379,1,1
4227,ITA,66D,1,1
4228,ITA,66C,1,1
4229,ITA,66D,1,1
4230,ITA,66C,1,1
4231,ITA,66D,1,1
4232,ITA,66D,1,1
4233,ITA,66C,1,1
4234,PMLA,3,1,1
4235,ITA,66C,1,1
4236,ITA,66C,1,1
4237,PMLA,3,1,1
4238,ITA,66C,1,1
4239,ITA,66C,1,1
4240,ITA,66D,1,1
4241,PMLA,3,1,1
4242,ITA,66C,1,1
4243,ITA,66C,1,1
4244,ITA,66D,1,1
4245,ITA,66D,1,1
4246,ITA,66C,1,1
4247,ITA,66D,1,1
4248,IPC,363,1,1
4249,PMLA,3,1,1
4250,IPC,379,1,1
4251,ITA,67,1,1
4252,PMLA,3,1,1
4253,ITA,66C,1,1
4254,ITA,67,1,1
4255,ITA,67,1,1
4256,ITA,66D,1,1
4257,PMLA,3,1,1
4258,ITA,66C,1,1
4259,PMLA,3,1,1
4260,ITA,67,1,1
4261,ITA,67,1,1
4262,PMLA,3,1,1
4263,ITA,66D,1,1
4264,ITA,66D,1,1
4265,ITA,66D,1,1
4266,ITA,66C,1,1
4267,ITA,66C,1,1
4268,IPC,302,1,1
4269,NDPS,20,1,1
4270,ITA,66C,1,1
4271,ITA,66D,1,1
4272,PMLA,3,1,1
4273,ITA,66C,1,1
4274,IPC,363,1,1
4275,ITA,67,1,1
4276,PMLA,3,1,1
4277,ITA,66C,1,1
4278,ITA,66C,1,1
4279,ITA,67,1,1
4280,ITA,66D,1,1
4281,ITA,67,1,1
4282,ITA,67,1,1
4283,ITA,66C,1,1
4284,ITA,66D,1,1
4285,ITA,67,1,1
4286,ITA,66D,1,1
4287,ITA,66C,1,1
4288,ITA,66C,1,1
4289,IPC,379,1,1
4290,ITA,66C,1,1
4291,ITA,66C,1,1
4292,ITA,67,1,1
4293,ITA,66C,1,1
4294,ITA,67,1,1
4295,ITA,66C,1,1
4296,ITA,66C,1,1
4297,PMLA,3,1,1
4298,ITA,66D,1,1
4299,IPC,379,1,1
4300,ITA,67,1,1
4301,ITA,67,1,1
4302,ITA,66C,1,1
4303,ITA,67,1,1
4304,NDPS,20,1,1
4305,ITA,66D,1,1
4306,ITA,67,1,1
4307,IPC,379,1,1
4308,ITA,67,1,1
4309,ITA,66C,1,1
4310,ITA,67,1,1
4311,IPC,379,1,1
4312,ITA,66C,1,1
4313,ITA,66C,1,1
4314,ITA,66C,1,1
4315,ITA,66C,1,1
4316,ITA,67,1,1
4317,ITA,67,1,1
4318,ITA,66C,1,1
4319,PMLA,3,1,1
4320,ITA,66C,1,1
4321,ITA,66C,1,1
4322,ITA,66C,1,1
4323,ITA,67,1,1
4324,ITA,66C,1,1
4325,ITA,66C,1,1
4326,PMLA,3,1,1
4327,ITA,66C,1,1
4328,ITA,66D,1,1
4329,ITA,66C,1,1
4330,IPC,379,1,1
4331,ITA,67,1,1
4332,ITA,66C,1,1
4333,ITA,67,1,1
4334,IPC,363,1,1
4335,PMLA,3,1,1
4336,PMLA,3,1,1
4337,ITA,66C,1,1
4338,ITA,66C,1,1
4339,ITA,66D,1,1
4340,ITA,67,1,1
4341,ITA,67,1,1
4342,ITA,66D,1,1
4343,PMLA,3,1,1
4344,ITA,67,1,1
4345,PMLA,3,1,1
4346,IPC,379,1,1
4347,ITA,66D,1,1
4348,ITA,66D,1,1
4349,ITA,66C,1,1
4350,ITA,67,1,1
4351,ITA,66C,1,1
4352,ITA,66D,1,1
4353,ITA,66C,1,1
4354,ITA,66C,1,1
4355,ITA,66C,1,1
4356,ITA,66C,1,1
4357,ITA,66C,1,1
4358,ITA,67,1,1
4359,IPC,302,1,1
4360,NDPS,20,1,1
4361,PMLA,3,1,1
4362,ITA,66D,1,1
4363,IPC,302,1,1
4364,ITA,66C,1,1
4365,PMLA,3,1,1
4366,IPC,379,1,1
4367,ITA,66C,1,1
4368,ITA,67,1,1
4369,IPC,302,1,1
4370,ITA,66D,1,1
4371,ITA,66C,1,1
4372,ITA,67,1,1
4373,IPC,379,1,1
4374,ITA,66C,1,1
4375,ITA,66D,1,1
4376,PMLA,3,1,1
4377,ITA,66D,1,1
4378,ITA,66D,1,1
4379,ITA,66C,1,1
4380,ITA,66C,1,1
4381,ITA,67,1,1
4382,IPC,379,1,1
4383,IPC,379,1,1
4384,ITA,66C,1,1
4385,IPC,379,1,1
4386,ITA,66C,1,1
4387,PMLA,3,1,1
4388,ITA,66D,1,1
4389,ITA,66C,1,1
4390,PMLA,3,1,1
4391,IPC,302,1,1
4392,PMLA,3,1,1
4393,ITA,66C,1,1
4394,ITA,67,1,1
4395,PMLA,3,1,1
4396,ITA,66D,1,1
4397,ITA,66C,1,1
4398,ITA,66C,1,1
4399,NDPS,20,1,1
4400,ITA,66D,1,1
4401,ITA,66C,1,1
4402,ITA,66C,1,1
4403,IPC,379,1,1
4404,ITA,66D,1,1
4405,IPC,363,1,1
4406,ITA,66D,1,1
4407,IPC,363,1,1
4408,ITA,66C,1,1
4409,ITA,66D,1,1
4410,ITA,66C,1,1
4411,PMLA,3,1,1
4412,ITA,66D,1,1
4413,ITA,66C,1,1
4414,ITA,67,1,1
4415,ITA,66C,1,1
4416,ITA,67,1,1
4417,NDPS,20,1,1
4418,ITA,66C,1,1
4419,ITA,66C,1,1
4420,PMLA,3,1,1
4421,ITA,66C,1,1
4422,ITA,66D,1,1
4423,ITA,66D,1,1
4424,ITA,66C,1,1
4425,ITA,66C,1,1
4426,ITA,67,1,1
4427,ITA,67,1,1
4428,PMLA,3,1,1
4429,ITA,66C,1,1
4430,ITA,66D,1,1
4431,ITA,67,1,1
4432,ITA,66D,1,1
4433,ITA,67,1,1
4434,IPC,379,1,1
4435,NDPS,20,1,1
4436,IPC,302,1,1
4437,ITA,67,1,1
4438,ITA,66D,1,1
4439,PMLA,3,1,1
4440,ITA,66D,1,1
4441,ITA,66C,1,1
4442,ITA,66D,1,1
4443,IPC,379,1,1
4444,ITA,66C,1,1
4445,ITA,67,1,1
4446,ITA,66D,1,1
4447,ITA,66C,1,1
4448,ITA,67,1,1
4449,ITA,66C,1,1
4450,NDPS,20,1,1
4451,PMLA,3,1,1
4452,ITA,66C,1,1
4453,ITA,67,1,1
4454,ITA,66D,1,1
4455,IPC,302,1,1
4456,ITA,67,1,1
4457,ITA,66D,1,1
4458,ITA,66D,1,1
4459,ITA,66D,1,1
4460,PMLA,3,1,1
4461,ITA,66D,1,1
4462,ITA,66D,1,1
4463,ITA,66C,1,1
4464,PMLA,3,1,1
4465,ITA,66C,1,1
4466,ITA,66D,1,1
4467,ITA,67,1,1
4468,ITA,66D,1,1
4469,IPC,379,1,1
4470,ITA,66C,1,1
4471,ITA,66C,1,1
4472,ITA,66C,1,1
4473,ITA,66C,1,1
4474,IPC,302,1,1
4475,ITA,66C,1,1
4476,ITA,66C,1,1
4477,IPC,302,1,1
4478,PMLA,3,1,1
4479,ITA,66C,1,1
4480,IPC,379,1,1
4481,ITA,66C,1,1
4482,PMLA,3,1,1
4483,ITA,66D,1,1
4484,ITA,66D,1,1
4485,PMLA,3,1,1
4486,ITA,67,1,1
4487,ITA,66C,1,1
4488,ITA,67,1,1
4489,PMLA,3,1,1
4490,ITA,66D,1,1
4491,PMLA,3,1,1
4492,NDPS,20,1,1
4493,ITA,67,1,1
4494,PMLA,3,1,1
4495,ITA,66C,1,1
4496,ITA,66C,1,1
4497,ITA,66D,1,1
4498,ITA,66C,1,1
4499,PMLA,3,1,1
4500,NDPS,20,1,1
4501,ITA,66C,1,1
4502,IPC,379,1,1
4503,IPC,379,1,1
4504,ITA,66D,1,1
4505,ITA,66D,1,1
4506,ITA,66D,1,1
4507,IPC,302,1,1
4508,ITA,66C,1,1
4509,PMLA,3,1,1
4510,ITA,66C,1,1
4511,ITA,66C,1,1
4512,PMLA,3,1,1
4513,ITA,66C,1,1
4514,IPC,302,1,1
4515,ITA,66C,1,1
4516,ITA,66D,1,1
4517,ITA,66D,1,1
4518,IPC,379,1,1
4519,IPC,379,1,1
4520,ITA,66D,1,1
4521,ITA,66C,1,1
4522,ITA,66D,1,1
4523,ITA,66D,1,1
4524,IPC,379,1,1
4525,PMLA,3,1,1
4526,PMLA,3,1,1
4527,ITA,66C,1,1
4528,ITA,66C,1,1
4529,ITA,66C,1,1
4530,ITA,66C,1,1
4531,NDPS,20,1,1
4532,PMLA,3,1,1
4533,ITA,66D,1,1
4534,ITA,66C,1,1
4535,ITA,66D,1,1
4536,ITA,66D,1,1
4537,ITA,66D,1,1
4538,ITA,66D,1,1
4539,PMLA,3,1,1
4540,PMLA,3,1,1
4541,ITA,66C,1,1
4542,ITA,66C,1,1
4543,ITA,66C,1,1
4544,ITA,66C,1,1
4545,ITA,66D,1,1
4546,ITA,66C,1,1
4547,ITA,66C,1,1
4548,ITA,67,1,1
4549,PMLA,3,1,1
4550,ITA,66D,1,1
4551,PMLA,3,1,1
4552,ITA,66D,1,1
4553,ITA,66C,1,1
4554,ITA,66C,1,1
4555,IPC,363,1,1
4556,ITA,66C,1,1
4557,ITA,66C,1,1
4558,NDPS,20,1,1
4559,ITA,66C,1,1
4560,ITA,66D,1,1
4561,ITA,66D,1,1
4562,ITA,66C,1,1
4563,NDPS,20,1,1
4564,ITA,67,1,1
4565,ITA,66C,1,1
4566,ITA,66C,1,1
4567,ITA,66C,1,1
4568,ITA,66C,1,1
4569,IPC,363,1,1
4570,ITA,67,1,1
4571,ITA,66D,1,1
4572,ITA,66D,1,1
4573,ITA,66C,1,1
4574,ITA,66D,1,1
4575,ITA,67,1,1
4576,PMLA,3,1,1
4577,PMLA,3,1,1
4578,IPC,379,1,1
4579,ITA,66C,1,1
4580,ITA,66C,1,1
4581,ITA,66C,1,1
4582,ITA,66C,1,1
4583,ITA,67,1,1
4584,ITA,67,1,1
4585,ITA,67,1,1
4586,ITA,66D,1,1
4587,ITA,67,1,1
4588,ITA,66C,1,1
4589,ITA,66D,1,1
4590,IPC,302,1,1
4591,PMLA,3,1,1
4592,ITA,66C,1,1
4593,ITA,67,1,1
4594,ITA,66C,1,1
4595,ITA,67,1,1
4596,ITA,67,1,1
4597,ITA,66D,1,1
4598,ITA,66C,1,1
4599,ITA,67,1,1
4600,ITA,66C,1,1
4601,ITA,66C,1,1
4602,ITA,66C,1,1
4603,ITA,66C,1,1
4604,ITA,66D,1,1
4605,NDPS,20,1,1
4606,IPC,302,1,1
4607,ITA,66D,1,1
4608,ITA,67,1,1
4609,ITA,66C,1,1
4610,ITA,67,1,1
4611,PMLA,3,1,1
4612,ITA,66D,1,1
4613,ITA,66C,1,1
4614,IPC,302,1,1
4615,ITA,66D,1,1
4616,PMLA,3,1,1
4617,ITA,67,1,1
4618,ITA,66D,1,1
4619,ITA,66C,1,1
4620,ITA,66C,1,1
4621,ITA,66C,1,1
4622,PMLA,3,1,1
4623,ITA,66C,1,1
4624,PMLA,3,1,1
4625,ITA,67,1,1
4626,ITA,66C,1,1
4627,ITA,66C,1,1
4628,ITA,67,1,1
4629,ITA,66C,1,1
4630,NDPS,20,1,1
4631,ITA,66C,1,1
4632,ITA,66C,1,1
4633,ITA,66D,1,1
4634,ITA,66C,1,1
4635,ITA,66C,1,1
4636,ITA,67,1,1
4637,NDPS,20,1,1
4638,ITA,66D,1,1
4639,PMLA,3,1,1
4640,PMLA,3,1,1
4641,ITA,67,1,1
4642,IPC,379,1,1
4643,PMLA,3,1,1
4644,ITA,66D,1,1
4645,PMLA,3,1,1
4646,IPC,379,1,1
4647,IPC,379,1,1
4648,PMLA,3,1,1
4649,PMLA,3,1,1
4650,ITA,66D,1,1
4651,IPC,379,1,1
4652,ITA,66D,1,1
4653,ITA,66C,1,1
4654,ITA,67,1,1
4655,PMLA,3,1,1
4656,ITA,66C,1,1
4657,ITA,67,1,1
4658,IPC,302,1,1
4659,ITA,66C,1,1
4660,ITA,66D,1,1
4661,ITA,66C,1,1
4662,ITA,67,1,1
4663,ITA,66C,1,1
4664,ITA,66C,1,1
4665,ITA,67,1,1
4666,ITA,66D,1,1
4667,ITA,67,1,1
4668,ITA,66C,1,1
4669,ITA,66C,1,1
4670,ITA,66C,1,1
4671,ITA,66C,1,1
4672,ITA,67,1,1
4673,ITA,67,1,1
4674,ITA,66C,1,1
4675,ITA,66C,1,1
4676,ITA,66D,1,1
4677,IPC,302,1,1
4678,ITA,66D,1,1
4679,ITA,67,1,1
4680,ITA,67,1,1
4681,ITA,66C,1,1
4682,ITA,66C,1,1
4683,PMLA,3,1,1
4684,PMLA,3,1,1
4685,ITA,66D,1,1
4686,ITA,66C,1,1
4687,ITA,66C,1,1
4688,ITA,66C,1,1
4689,ITA,66C,1,1
4690,ITA,66C,1,1
4691,ITA,66C,1,1
4692,ITA,66C,1,1
4693,NDPS,20,1,1
4694,ITA,66D,1,1
4695,ITA,66C,1,1
4696,ITA,66C,1,1
4697,ITA,66C,1,1
4698,NDPS,20,1,1
4699,ITA,66C,1,1
4700,ITA,66C,1,1
4701,ITA,66C,1,1
4702,ITA,66C,1,1
4703,ITA,67,1,1
4704,ITA,66D,1,1
4705,PMLA,3,1,1
4706,PMLA,3,1,1
4707,ITA,66D,1,1
4708,ITA,66C,1,1
4709,NDPS,20,1,1
4710,ITA,66C,1,1
4711,ITA,67,1,1
4712,ITA,66D,1,1
4713,ITA,67,1,1
4714,PMLA,3,1,1
4715,ITA,66D,1,1
4716,IPC,379,1,1
4717,ITA,66D,1,1
4718,ITA,67,1,1
4719,ITA,66C,1,1
4720,ITA,66C,1,1
4721,ITA,66D,1,1
4722,ITA,66D,1,1
4723,ITA,66C,1,1
4724,ITA,66D,1,1
4725,ITA,66D,1,1
4726,ITA,66C,1,1
4727,ITA,66D,1,1
4728,ITA,66C,1,1
4729,ITA,66D,1,1
4730,ITA,66D,1,1
4731,PMLA,3,1,1
4732,ITA,66C,1,1
4733,ITA,66D,1,1
4734,NDPS,20,1,1
4735,ITA,67,1,1
4736,ITA,66C,1,1
4737,ITA,67,1,1
4738,NDPS,20,1,1
4739,ITA,66C,1,1
4740,PMLA,3,1,1
4741,ITA,66D,1,1
4742,ITA,66C,1,1
4743,IPC,302,1,1
4744,ITA,66C,1,1
4745,ITA,66D,1,1
4746,PMLA,3,1,1
4747,IPC,379,1,1
4748,PMLA,3,1,1
4749,ITA,66C,1,1
4750,PMLA,3,1,1
4751,ITA,67,1,1
4752,ITA,66C,1,1
4753,ITA,66C,1,1
4754,ITA,66C,1,1
4755,ITA,66C,1,1
4756,ITA,66D,1,1
4757,PMLA,3,1,1
4758,ITA,67,1,1
4759,ITA,67,1,1
4760,PMLA,3,1,1
4761,ITA,66D,1,1
4762,ITA,66C,1,1
4763,ITA,66D,1,1
4764,ITA,66C,1,1
4765,ITA,67,1,1
4766,ITA,66D,1,1
4767,ITA,66D,1,1
4768,IPC,363,1,1
4769,ITA,66C,1,1
4770,ITA,66D,1,1
4771,ITA,67,1,1
4772,ITA,66C,1,1
4773,ITA,66C,1,1
4774,ITA,66D,1,1
4775,ITA,66C,1,1
4776,PMLA,3,1,1
4777,ITA,67,1,1
4778,IPC,302,1,1
4779,ITA,66C,1,1
4780,ITA,66C,1,1
4781,ITA,66C,1,1
4782,ITA,66D,1,1
4783,IPC,363,1,1
4784,PMLA,3,1,1
4785,ITA,67,1,1
4786,ITA,66D,1,1
4787,ITA,66D,1,1
4788,ITA,66D,1,1
4789,PMLA,3,1,1
4790,IPC,302,1,1
4791,ITA,66D,1,1
4792,ITA,66D,1,1
4793,ITA,66C,1,1
4794,ITA,66D,1,1
4795,ITA,66D,1,1
4796,ITA,66D,1,1
4797,NDPS,20,1,1
4798,ITA,66C,1,1
4799,ITA,66C,1,1
4800,ITA,67,1,1
4801,IPC,379,1,1
4802,ITA,66C,1,1
4803,IPC,302,1,1
4804,ITA,66C,1,1
4805,ITA,66C,1,1
4806,ITA,66D,1,1
4807,PMLA,3,1,1
4808,PMLA,3,1,1
4809,ITA,67,1,1
4810,ITA,66D,1,1
4811,ITA,66C,1,1
4812,ITA,66D,1,1
4813,ITA,66D,1,1
4814,PMLA,3,1,1
4815,PMLA,3,1,1
4816,ITA,66D,1,1
4817,NDPS,20,1,1
4818,ITA,66C,1,1
4819,ITA,66D,1,1
4820,ITA,67,1,1
4821,PMLA,3,1,1
4822,ITA,66D,1,1
4823,ITA,67,1,1
4824,ITA,67,1,1
4825,PMLA,3,1,1
4826,PMLA,3,1,1
4827,PMLA,3,1,1
4828,ITA,66C,1,1
4829,ITA,67,1,1
4830,ITA,66C,1,1
4831,PMLA,3,1,1
4832,ITA,66D,1,1
4833,PMLA,3,1,1
4834,ITA,66D,1,1
4835,ITA,66C,1,1
4836,PMLA,3,1,1
4837,IPC,379,1,1
4838,IPC,302,1,1
4839,IPC,302,1,1
4840,IPC,302,1,1
4841,IPC,379,1,1
4842,ITA,66C,1,1
4843,PMLA,3,1,1
4844,ITA,66C,1,1
4845,ITA,66D,1,1
4846,PMLA,3,1,1
4847,PMLA,3,1,1
4848,ITA,66D,1,1
4849,ITA,66C,1,1
4850,ITA,66C,1,1
4851,ITA,67,1,1
4852,ITA,66C,1,1
4853,ITA,66D,1,1
4854,ITA,66D,1,1
4855,ITA,66D,1,1
4856,ITA,67,1,1
4857,ITA,66C,1,1
4858,ITA,67,1,1
4859,ITA,66D,1,1
4860,ITA,66D,1,1
4861,ITA,66C,1,1
4862,ITA,66C,1,1
4863,ITA,67,1,1
4864,ITA,66D,1,1
4865,PMLA,3,1,1
4866,ITA,66C,1,1
4867,ITA,66C,1,1
4868,ITA,66C,1,1
4869,ITA,66C,1,1
4870,ITA,66C,1,1
4871,ITA,66D,1,1
4872,PMLA,3,1,1
4873,PMLA,3,1,1
4874,ITA,66C,1,1
4875,PMLA,3,1,1
4876,ITA,66C,1,1
4877,ITA,66C,1,1
4878,IPC,302,1,1
4879,ITA,66C,1,1
4880,PMLA,3,1,1
4881,IPC,379,1,1
4882,IPC,363,1,1
4883,PMLA,3,1,1
4884,ITA,66D,1,1
4885,ITA,66C,1,1
4886,ITA,66C,1,1
4887,ITA,66C,1,1
4888,IPC,302,1,1
4889,ITA,67,1,1
4890,PMLA,3,1,1
4891,ITA,66C,1,1
4892,ITA,67,1,1
4893,ITA,66C,1,1
4894,ITA,67,1,1
4895,ITA,67,1,1
4896,ITA,66C,1,1
4897,PMLA,3,1,1
4898,ITA,66D,1,1
4899,IPC,302,1,1
4900,ITA,66C,1,1
4901,ITA,66C,1,1
4902,PMLA,3,1,1
4903,ITA,66C,1,1
4904,PMLA,3,1,1
4905,ITA,66C,1,1
4906,ITA,66D,1,1
4907,ITA,66C,1,1
4908,ITA,66C,1,1
4909,PMLA,3,1,1
4910,IPC,379,1,1
4911,ITA,66C,1,1
4912,PMLA,3,1,1
4913,ITA,66C,1,1
4914,PMLA,3,1,1
4915,ITA,66C,1,1
4916,PMLA,3,1,1
4917,ITA,66C,1,1
4918,ITA,67,1,1
4919,PMLA,3,1,1
4920,ITA,67,1,1
4921,NDPS,20,1,1
4922,ITA,66C,1,1
4923,ITA,66C,1,1
4924,ITA,66D,1,1
4925,ITA,66C,1,1
4926,ITA,66D,1,1
4927,ITA,66C,1,1
4928,IPC,379,1,1
4929,PMLA,3,1,1
4930,ITA,66C,1,1
4931,PMLA,3,1,1
4932,IPC,379,1,1
4933,ITA,66C,1,1
4934,NDPS,20,1,1
4935,ITA,66D,1,1
4936,ITA,66C,1,1
4937,ITA,66D,1,1
4938,ITA,67,1,1
4939,ITA,66C,1,1
4940,ITA,66C,1,1
4941,ITA,66C,1,1
4942,ITA,66C,1,1
4943,ITA,66D,1,1
4944,IPC,363,1,1
4945,ITA,66D,1,1
4946,ITA,66C,1,1
4947,ITA,66C,1,1
4948,ITA,66D,1,1
4949,ITA,66C,1,1
4950,ITA,66D,1,1
4951,ITA,66C,1,1
4952,ITA,66D,1,1
4953,ITA,67,1,1
4954,IPC,379,1,1
4955,ITA,67,1,1
4956,PMLA,3,1,1
4957,PMLA,3,1,1
4958,ITA,66D,1,1
4959,ITA,66C,1,1
4960,NDPS,20,1,1
4961,ITA,66C,1,1
4962,ITA,66C,1,1
4963,ITA,66C,1,1
4964,ITA,66D,1,1
4965,PMLA,3,1,1
4966,ITA,66D,1,1
4967,ITA,66C,1,1
4968,PMLA,3,1,1
4969,ITA,67,1,1
4970,ITA,66C,1,1
4971,ITA,67,1,1
4972,ITA,66C,1,1
4973,ITA,66D,1,1
4974,ITA,67,1,1
4975,PMLA,3,1,1
4976,ITA,66D,1,1
4977,PMLA,3,1,1
4978,IPC,379,1,1
4979,PMLA,3,1,1
4980,ITA,67,1,1
4981,ITA,66D,1,1
4982,ITA,66C,1,1
4983,ITA,66C,1,1
4984,ITA,66C,1,1
4985,IPC,379,1,1
4986,NDPS,20,1,1
4987,ITA,66C,1,1
4988,IPC,379,1,1
4989,ITA,66C,1,1
4990,ITA,66C,1,1
4991,ITA,66C,1,1
4992,NDPS,20,1,1
4993,PMLA,3,1,1
4994,ITA,66D,1,1
4995,ITA,66D,1,1
4996,NDPS,20,1,1
4997,ITA,66C,1,1
4998,ITA,66C,1,1
4999,PMLA,3,1,1
5000,PMLA,3,1,1
5001,ITA,66C,1,1
5002,ITA,66D,1,1
5003,ITA,67,1,1
5004,IPC,302,1,1
5005,PMLA,3,1,1
5006,ITA,66D,1,1
5007,ITA,66D,1,1
5008,IPC,302,1,1
5009,ITA,66D,1,1
5010,ITA,66C,1,1
5011,ITA,66C,1,1
5012,ITA,66C,1,1
5013,ITA,66C,1,1
5014,ITA,67,1,1
5015,PMLA,3,1,1
5016,ITA,67,1,1
5017,PMLA,3,1,1
5018,ITA,66D,1,1
5019,NDPS,20,1,1
5020,ITA,66C,1,1
5021,ITA,66C,1,1
5022,PMLA,3,1,1
5023,IPC,363,1,1
5024,ITA,66C,1,1
5025,ITA,67,1,1
5026,ITA,66C,1,1
5027,ITA,66C,1,1
5028,ITA,67,1,1
5029,ITA,66D,1,1
5030,PMLA,3,1,1
5031,ITA,66C,1,1
5032,ITA,66D,1,1
5033,ITA,66C,1,1
5034,ITA,67,1,1
5035,ITA,66D,1,1
5036,ITA,66C,1,1
5037,ITA,66D,1,1
5038,ITA,67,1,1
5039,ITA,66C,1,1
5040,IPC,379,1,1
5041,IPC,379,1,1
5042,ITA,66C,1,1
5043,ITA,66C,1,1
5044,ITA,66D,1,1
5045,NDPS,20,1,1
5046,ITA,66C,1,1
5047,PMLA,3,1,1
5048,ITA,66D,1,1
5049,ITA,67,1,1
5050,ITA,66C,1,1
5051,PMLA,3,1,1
5052,ITA,66C,1,1
5053,ITA,66D,1,1
5054,ITA,66D,1,1
5055,PMLA,3,1,1
5056,PMLA,3,1,1
5057,ITA,67,1,1
5058,ITA,66C,1,1
5059,ITA,66D,1,1
5060,IPC,379,1,1
5061,IPC,379,1,1
5062,ITA,66D,1,1
5063,ITA,66D,1,1
5064,ITA,67,1,1
5065,ITA,66C,1,1
5066,ITA,66D,1,1
5067,ITA,66C,1,1
5068,ITA,66D,1,1
5069,ITA,66D,1,1
5070,ITA,66C,1,1
5071,IPC,302,1,1
5072,ITA,66D,1,1
5073,ITA,66C,1,1
5074,PMLA,3,1,1
5075,PMLA,3,1,1
5076,ITA,66C,1,1
5077,ITA,66C,1,1
5078,ITA,66D,1,1
