CaseMasterID,CrimeNo,CaseNo,CrimeRegisteredDate,PolicePersonID,PoliceStationID,CaseCategoryID,GravityOffenceID,CrimeMajorHeadID,CrimeMinorHeadID,CaseStatusID,CourtID,BriefFacts
149,100150229202300040,202300040,2023-03-25,117,44,1,2,2,3,4,15,"On 24-03-2023, a case of Cryptocurrency Crime was reported at Hassan Town PS, Hassan district. Investigation taken up under IT Act."
150,100220389202300041,202300041,2023-12-13,118,57,1,2,2,4,3,23,"On 11-12-2023, a case of Cyber Crime was reported at Krishnaraja PS, Mysuru district. Investigation taken up under IT Act."
151,100030178202300042,202300042,2023-01-20,119,40,1,2,5,8,1,3,"On 19-01-2023, a case of Theft was reported at Tilakwadi PS, Belagavi district. Investigation taken up under IPC."
152,100130693202500027,202500027,2025-09-27,120,11,1,2,2,3,3,13,"On 27-09-2025, a case of Cryptocurrency Crime was reported at Dharwad Rural PS, Dharwad district. Investigation taken up under IT Act."
153,100080382202500028,202500028,2025-10-08,121,13,1,1,3,6,1,8,"On 07-10-2025, a case of Money Laundering was reported at Chikkaballapur Rural PS, Chikkaballapur district. Investigation taken up under PMLA."
154,200270523202300043,202300043,2023-03-02,122,10,2,2,2,4,3,28,"On 02-03-2023, a case of Cyber Crime was reported at Udupi Rural PS, Udupi district. Investigation taken up under IT Act."
155,100040173202600018,202600018,2026-01-06,2,2,1,1,3,6,3,4,"On 05-01-2026, a case of Money Laundering was reported at Bengaluru Rural Rural PS, Bengaluru Rural district. Investigation taken up under PMLA."
156,100270812202400023,202400023,2024-04-20,3,3,1,2,2,4,2,28,"On 18-04-2024, a case of Cyber Crime was reported at Udupi Town PS, Udupi district. Investigation taken up under IT Act."
157,100310477202400024,202400024,2024-11-08,123,20,1,2,2,3,1,32,"On 07-11-2024, a case of Cryptocurrency Crime was reported at Yadgir Rural PS, Yadgir district. Investigation taken up under IT Act."
158,300230673202200017,202200017,2022-02-18,124,16,3,1,3,6,1,24,"On 17-02-2022, a case of Money Laundering was reported at Raichur Rural PS, Raichur district. Investigation taken up under PMLA."
159,100010796202100029,202100029,2021-06-15,43,28,1,2,2,3,3,1,"On 14-06-2021, a case of Cryptocurrency Crime was reported at Bagalkot Rural PS, Bagalkot district. Investigation taken up under IT Act."
160,100180260202400025,202400025,2024-11-08,125,15,1,2,2,3,1,19,"On 07-11-2024, a case of Cryptocurrency Crime was reported at Kodagu Town PS, Kodagu district. Investigation taken up under IT Act."
161,200110153202300044,202300044,2023-02-22,126,52,2,1,2,5,4,11,"On 20-02-2023, a case of Dark Web Crime was reported at Mangaluru North PS, Dakshina Kannada district. Investigation taken up under IT Act."
162,300180260202300045,202300045,2023-07-04,16,15,3,1,2,5,3,19,"On 03-07-2023, a case of Dark Web Crime was reported at Kodagu Town PS, Kodagu district. Investigation taken up under IT Act."
163,100020891202600019,202600019,2026-01-31,67,4,1,1,3,6,4,2,"On 29-01-2026, a case of Money Laundering was reported at Ballari Town PS, Ballari district. Investigation taken up under PMLA."
164,100120527202300046,202300046,2023-10-30,127,30,1,1,3,6,3,12,"On 29-10-2023, a case of Money Laundering was reported at Davanagere Town PS, Davanagere district. Investigation taken up under PMLA."
165,100200787202300047,202300047,2023-09-25,21,19,1,2,2,4,3,17,"On 25-09-2023, a case of Cyber Crime was reported at Koppal Town PS, Koppal district. Investigation taken up under IT Act."
166,100110153202200018,202200018,2022-06-06,126,52,1,2,2,4,3,11,"On 05-06-2022, a case of Cyber Crime was reported at Mangaluru North PS, Dakshina Kannada district. Investigation taken up under IT Act."
167,300150739202100030,202100030,2021-09-30,128,58,3,2,2,3,4,15,"On 29-09-2021, a case of Cryptocurrency Crime was reported at Hassan Rural PS, Hassan district. Investigation taken up under IT Act."
168,100220611202100031,202100031,2021-01-21,74,50,1,2,2,3,3,17,"On 19-01-2021, a case of Cryptocurrency Crime was reported at Devaraja PS, Mysuru district. Investigation taken up under IT Act."
169,200200787202400026,202400026,2024-09-22,73,19,2,1,4,7,1,21,"On 21-09-2024, a case of Drug Offence was reported at Koppal Town PS, Koppal district. Investigation taken up under NDPS."
170,100050603202600020,202600020,2026-04-02,129,60,1,1,4,7,3,5,"On 01-04-2026, a case of Drug Offence was reported at Halasuru PS, Bengaluru Urban district. Investigation taken up under NDPS."
171,300030257202100032,202100032,2021-01-16,130,61,3,1,2,5,3,3,"On 16-01-2021, a case of Dark Web Crime was reported at Camp PS, Belagavi district. Investigation taken up under IT Act."
172,300120469202500029,202500029,2025-09-11,46,37,3,1,2,5,1,12,"On 10-09-2025, a case of Dark Web Crime was reported at Davanagere Rural PS, Davanagere district. Investigation taken up under IT Act."
173,300180644202200019,202200019,2022-04-08,131,46,3,2,2,4,2,19,"On 07-04-2022, a case of Cyber Crime was reported at Kodagu Rural PS, Kodagu district. Investigation taken up under IT Act."
174,100050769202200020,202200020,2022-07-13,49,39,1,1,3,6,4,17,"On 11-07-2022, a case of Money Laundering was reported at Whitefield PS, Bengaluru Urban district. Investigation taken up under PMLA."
175,100220389202400027,202400027,2024-04-22,99,57,1,2,2,3,3,17,"On 20-04-2024, a case of Cryptocurrency Crime was reported at Krishnaraja PS, Mysuru district. Investigation taken up under IT Act."
176,100090582202500030,202500030,2025-05-25,27,25,1,2,2,3,4,9,"On 24-05-2025, a case of Cryptocurrency Crime was reported at Chikkamagaluru Rural PS, Chikkamagaluru district. Investigation taken up under IT Act."
177,300030257202200021,202200021,2022-04-13,130,61,3,1,3,6,1,3,"On 12-04-2022, a case of Money Laundering was reported at Camp PS, Belagavi district. Investigation taken up under PMLA."
178,200060803202500031,202500031,2025-05-26,132,47,2,2,2,4,1,6,"On 25-05-2025, a case of Cyber Crime was reported at Bidar Rural PS, Bidar district. Investigation taken up under IT Act."
179,200200787202400028,202400028,2024-03-21,133,19,2,1,3,6,3,21,"On 21-03-2024, a case of Money Laundering was reported at Koppal Town PS, Koppal district. Investigation taken up under PMLA."
180,100200787202500032,202500032,2025-04-14,134,19,1,2,2,3,1,17,"On 13-04-2025, a case of Cryptocurrency Crime was reported at Koppal Town PS, Koppal district. Investigation taken up under IT Act."
181,100050554202200022,202200022,2022-12-24,106,49,1,2,2,3,1,5,"On 24-12-2022, a case of Cryptocurrency Crime was reported at Indiranagar PS, Bengaluru Urban district. Investigation taken up under IT Act."
182,100190452202400029,202400029,2024-05-30,135,62,1,2,2,3,1,20,"On 29-05-2024, a case of Cryptocurrency Crime was reported at Kolar Rural PS, Kolar district. Investigation taken up under IT Act."
183,100080382202600021,202600021,2026-03-10,136,13,1,2,2,4,2,8,"On 08-03-2026, a case of Cyber Crime was reported at Chikkaballapur Rural PS, Chikkaballapur district. Investigation taken up under IT Act."
184,100060803202100033,202100033,2021-02-05,78,47,1,2,2,4,1,6,"On 03-02-2021, a case of Cyber Crime was reported at Bidar Rural PS, Bidar district. Investigation taken up under IT Act."
185,100190539202100034,202100034,2021-02-19,5,5,1,1,3,6,2,20,"On 17-02-2021, a case of Money Laundering was reported at Kolar Town PS, Kolar district. Investigation taken up under PMLA."
186,300010796202400030,202400030,2024-06-19,43,28,3,2,2,3,3,1,"On 18-06-2024, a case of Cryptocurrency Crime was reported at Bagalkot Rural PS, Bagalkot district. Investigation taken up under IT Act."
187,200250512202100035,202100035,2021-10-18,137,63,2,1,2,5,4,17,"On 16-10-2021, a case of Dark Web Crime was reported at Shivamogga Rural PS, Shivamogga district. Investigation taken up under IT Act."
188,100300609202200023,202200023,2022-09-15,138,33,1,1,3,6,4,31,"On 13-09-2022, a case of Money Laundering was reported at Vijayapura Town PS, Vijayapura district. Investigation taken up under PMLA."
189,300220538202500033,202500033,2025-08-11,139,21,3,1,2,5,1,23,"On 10-08-2025, a case of Dark Web Crime was reported at Saraswathipuram PS, Mysuru district. Investigation taken up under IT Act."
190,100230673202100036,202100036,2021-01-28,124,16,1,2,2,4,3,24,"On 27-01-2021, a case of Cyber Crime was reported at Raichur Rural PS, Raichur district. Investigation taken up under IT Act."
191,100120469202400031,202400031,2024-11-02,46,37,1,1,2,5,2,12,"On 01-11-2024, a case of Dark Web Crime was reported at Davanagere Rural PS, Davanagere district. Investigation taken up under IT Act."
192,100240725202600022,202600022,2026-05-13,140,64,1,1,3,6,3,25,"On 11-05-2026, a case of Money Laundering was reported at Ramanagara Town PS, Ramanagara district. Investigation taken up under PMLA."
193,100310672202500034,202500034,2025-11-26,101,23,1,1,3,6,3,32,"On 25-11-2025, a case of Money Laundering was reported at Yadgir Town PS, Yadgir district. Investigation taken up under PMLA."
194,100050966202100037,202100037,2021-09-07,141,65,1,2,2,4,3,5,"On 06-09-2021, a case of Cyber Crime was reported at Koramangala PS, Bengaluru Urban district. Investigation taken up under IT Act."
195,200210163202200024,202200024,2022-12-16,142,31,2,1,4,7,1,17,"On 14-12-2022, a case of Drug Offence was reported at Mandya Rural PS, Mandya district. Investigation taken up under NDPS."
196,100210163202500035,202500035,2025-02-06,142,31,1,2,2,4,3,22,"On 05-02-2025, a case of Cyber Crime was reported at Mandya Rural PS, Mandya district. Investigation taken up under IT Act."
197,100010796202600023,202600023,2026-01-29,30,28,1,2,2,4,3,1,"On 29-01-2026, a case of Cyber Crime was reported at Bagalkot Rural PS, Bagalkot district. Investigation taken up under IT Act."
198,100090807202600024,202600024,2026-04-29,143,54,1,2,2,4,4,9,"On 27-04-2026, a case of Cyber Crime was reported at Chikkamagaluru Town PS, Chikkamagaluru district. Investigation taken up under IT Act."
199,100050554202600025,202600025,2026-06-04,79,49,1,2,2,3,3,5,"On 02-06-2026, a case of Cryptocurrency Crime was reported at Indiranagar PS, Bengaluru Urban district. Investigation taken up under IT Act."
200,100050603202200025,202200025,2022-11-07,144,60,1,2,5,8,4,5,"On 06-11-2022, a case of Theft was reported at Halasuru PS, Bengaluru Urban district. Investigation taken up under IPC."
201,100130485202500036,202500036,2025-01-01,145,45,1,2,2,3,3,17,"On 31-12-2024, a case of Cryptocurrency Crime was reported at Dharwad Town PS, Dharwad district. Investigation taken up under IT Act."
202,100240725202500037,202500037,2025-01-10,146,64,1,2,5,8,2,25,"On 09-01-2025, a case of Theft was reported at Ramanagara Town PS, Ramanagara district. Investigation taken up under IPC."
203,100100777202100038,202100038,2021-06-13,14,9,1,1,3,6,2,10,"On 11-06-2021, a case of Money Laundering was reported at Chitradurga Town PS, Chitradurga district. Investigation taken up under PMLA."
204,100230413202100039,202100039,2021-10-06,147,24,1,1,1,2,3,24,"On 06-10-2021, a case of Murder was reported at Raichur Town PS, Raichur district. Investigation taken up under IPC."
205,100260152202200026,202200026,2022-08-25,103,38,1,2,2,4,3,27,"On 23-08-2022, a case of Cyber Crime was reported at Tumakuru Rural PS, Tumakuru district. Investigation taken up under IT Act."
206,100280138202500038,202500038,2025-07-10,148,32,1,2,2,3,4,29,"On 09-07-2025, a case of Cryptocurrency Crime was reported at Uttara Kannada Town PS, Uttara Kannada district. Investigation taken up under IT Act."
207,100200781202300048,202300048,2023-01-14,149,53,1,2,2,4,1,21,"On 12-01-2023, a case of Cyber Crime was reported at Koppal Rural PS, Koppal district. Investigation taken up under IT Act."
208,100060763202100040,202100040,2021-11-30,108,43,1,1,3,6,3,6,"On 29-11-2021, a case of Money Laundering was reported at Bidar Town PS, Bidar district. Investigation taken up under PMLA."
209,100300609202100041,202100041,2021-09-08,138,33,1,2,2,3,3,31,"On 06-09-2021, a case of Cryptocurrency Crime was reported at Vijayapura Town PS, Vijayapura district. Investigation taken up under IT Act."
210,100030872202100042,202100042,2021-10-31,150,55,1,2,5,8,1,3,"On 29-10-2021, a case of Theft was reported at Khadebazar PS, Belagavi district. Investigation taken up under IPC."
211,100260209202400032,202400032,2024-06-02,151,34,1,2,2,4,3,27,"On 01-06-2024, a case of Cyber Crime was reported at Tumakuru Town PS, Tumakuru district. Investigation taken up under IT Act."
212,100240993202300049,202300049,2023-01-20,152,12,1,2,2,4,3,25,"On 18-01-2023, a case of Cyber Crime was reported at Ramanagara Rural PS, Ramanagara district. Investigation taken up under IT Act."
213,100050554202300050,202300050,2023-07-23,79,49,1,1,3,6,3,5,"On 23-07-2023, a case of Money Laundering was reported at Indiranagar PS, Bengaluru Urban district. Investigation taken up under PMLA."
214,100050966202400033,202400033,2024-02-16,141,65,1,2,2,4,3,5,"On 15-02-2024, a case of Cyber Crime was reported at Koramangala PS, Bengaluru Urban district. Investigation taken up under IT Act."
215,200020675202500039,202500039,2025-10-22,153,66,2,2,5,8,1,2,"On 22-10-2025, a case of Theft was reported at Ballari Rural PS, Ballari district. Investigation taken up under IPC."
216,100030178202100043,202100043,2021-06-04,52,40,1,2,2,3,3,3,"On 03-06-2021, a case of Cryptocurrency Crime was reported at Tilakwadi PS, Belagavi district. Investigation taken up under IT Act."
217,100030257202300051,202300051,2023-10-04,154,61,1,2,2,4,3,3,"On 02-10-2023, a case of Cyber Crime was reported at Camp PS, Belagavi district. Investigation taken up under IT Act."
218,300080234202200027,202200027,2022-05-02,8,8,3,1,2,5,3,8,"On 30-04-2022, a case of Dark Web Crime was reported at Chikkaballapur Town PS, Chikkaballapur district. Investigation taken up under IT Act."
219,100160422202400034,202400034,2024-12-15,155,67,1,2,2,3,3,16,"On 15-12-2024, a case of Cryptocurrency Crime was reported at Haveri Town PS, Haveri district. Investigation taken up under IT Act."
220,100160422202200028,202200028,2022-09-12,156,67,1,2,5,8,2,17,"On 10-09-2022, a case of Theft was reported at Haveri Town PS, Haveri district. Investigation taken up under IPC."
221,100210163202500040,202500040,2025-04-07,36,31,1,2,2,4,3,22,"On 07-04-2025, a case of Cyber Crime was reported at Mandya Rural PS, Mandya district. Investigation taken up under IT Act."
222,100240993202600026,202600026,2026-03-20,152,12,1,2,2,4,3,25,"On 18-03-2026, a case of Cyber Crime was reported at Ramanagara Rural PS, Ramanagara district. Investigation taken up under IT Act."
223,100100777202200029,202200029,2022-03-29,14,9,1,2,2,4,3,10,"On 27-03-2022, a case of Cyber Crime was reported at Chitradurga Town PS, Chitradurga district. Investigation taken up under IT Act."
224,100140846202600027,202600027,2026-06-03,6,6,1,2,2,4,4,17,"On 02-06-2026, a case of Cyber Crime was reported at Gadag Rural PS, Gadag district. Investigation taken up under IT Act."
225,200220611202100044,202100044,2021-09-06,157,50,2,2,2,4,1,23,"On 04-09-2021, a case of Cyber Crime was reported at Devaraja PS, Mysuru district. Investigation taken up under IT Act."
226,200300393202300052,202300052,2023-10-08,96,26,2,1,1,1,1,31,"On 07-10-2023, a case of Kidnapping was reported at Vijayapura Rural PS, Vijayapura district. Investigation taken up under IPC."
227,100270812202500041,202500041,2025-06-01,3,3,1,2,2,4,3,28,"On 31-05-2025, a case of Cyber Crime was reported at Udupi Town PS, Udupi district. Investigation taken up under IT Act."
228,100100522202400035,202400035,2024-08-07,19,18,1,2,2,4,1,10,"On 05-08-2024, a case of Cyber Crime was reported at Chitradurga Rural PS, Chitradurga district. Investigation taken up under IT Act."
229,100150229202400036,202400036,2024-11-12,158,44,1,1,2,5,2,17,"On 10-11-2024, a case of Dark Web Crime was reported at Hassan Town PS, Hassan district. Investigation taken up under IT Act."
230,100210163202500042,202500042,2025-06-17,93,31,1,2,2,4,4,22,"On 16-06-2025, a case of Cyber Crime was reported at Mandya Rural PS, Mandya district. Investigation taken up under IT Act."
231,100060763202300053,202300053,2023-08-18,116,43,1,2,2,4,2,6,"On 16-08-2023, a case of Cyber Crime was reported at Bidar Town PS, Bidar district. Investigation taken up under IT Act."
