ArrestSurrenderID,CaseMasterID,ArrestSurrenderTypeID,ArrestSurrenderDate,ArrestSurrenderStateId,ArrestSurrenderDistrictId,PoliceStationID,IOID,CourtID,AccusedMasterID,IsAccused,IsComplainantAccused
1543,3425,2,2024-09-04T08:19:40,1,30,26,96,31,5962,1,
1544,3426,1,2021-12-13T13:10:11,1,5,49,79,5,5963,1,
1545,3432,2,2024-04-16T10:21:38,1,12,37,46,12,5971,1,
1546,3436,2,2024-10-04T09:18:30,1,14,6,277,14,5975,1,
1547,3438,1,2022-05-10T09:32:15,1,6,47,69,6,5977,1,
1548,3442,2,2025-01-08T23:37:14,1,27,3,53,17,5982,1,
1549,3444,1,2026-06-15T04:39:01,1,31,20,123,32,5984,1,
1550,3445,1,2023-06-12T23:27:40,1,5,41,241,5,5986,1,
1551,3449,2,2025-06-05T01:00:53,1,31,20,203,32,5992,1,
1552,3451,2,2023-03-03T05:07:46,1,25,63,227,26,5994,1,
1553,3452,1,2024-04-11T10:44:20,1,13,45,145,13,5995,1,
1554,3456,2,2025-06-06T18:29:49,1,12,30,186,12,6003,1,
1555,3458,2,2021-01-21T15:30:00,1,30,26,226,31,6006,1,
1556,3459,1,2023-07-31T02:01:41,1,11,71,207,11,6007,1,
1557,3462,1,2024-10-07T10:44:07,1,22,36,45,23,6013,1,
1558,3463,1,2021-06-29T04:49:14,1,13,11,271,13,6016,1,
1559,3464,1,2025-12-27T23:16:24,1,24,64,238,25,6020,1,
1560,3465,1,2021-05-01T09:56:38,1,3,61,183,3,6021,1,
1561,3470,2,2023-04-15T17:50:29,1,19,62,168,20,6031,1,
1562,3472,2,2022-10-27T01:33:45,1,13,11,120,13,6037,1,
1563,3474,1,2024-07-16T21:59:21,1,18,15,201,19,6041,1,
1564,3477,1,2022-06-22T06:10:58,1,24,12,152,17,6045,1,
1565,3479,2,2021-11-14T22:28:52,1,10,9,9,10,6049,1,
1566,3480,1,2025-12-24T15:07:15,1,12,37,57,17,6051,1,
1567,3482,2,2023-03-27T21:58:19,1,18,46,212,19,6057,1,
1568,3485,1,2022-02-08T05:43:04,1,20,19,77,21,6063,1,
1569,3486,1,2025-03-06T19:21:40,1,15,58,100,15,6066,1,
1570,3490,1,2022-04-06T06:53:23,1,14,29,70,14,6072,1,
1571,3491,2,2024-01-30T19:50:47,1,21,31,83,22,6073,1,
1572,3494,2,2025-01-06T04:31:29,1,22,21,139,23,6076,1,
1573,3495,2,2025-08-26T18:18:26,1,20,19,133,21,6077,1,
1574,3498,1,2026-05-01T16:59:18,1,20,53,252,21,6082,1,
1575,3502,1,2022-08-24T14:03:49,1,29,27,230,17,6088,1,
1576,3503,1,2023-01-14T16:33:04,1,27,10,122,28,6090,1,
1577,3504,2,2026-05-03T12:59:40,1,31,23,101,32,6091,1,
1578,3505,1,2024-03-14T05:15:50,1,15,44,158,15,6094,1,
1579,3506,1,2023-09-29T02:11:27,1,3,55,150,3,6096,1,
1580,3510,2,2023-07-07T22:06:33,1,9,54,90,17,6103,1,
1581,3511,2,2022-05-03T14:11:50,1,12,37,85,12,6105,1,
1582,3512,2,2026-06-11T09:45:07,1,12,30,33,12,6106,1,
1583,3513,1,2021-06-19T00:27:49,1,28,35,202,29,6107,1,
1584,3515,1,2025-09-27T23:13:37,1,11,52,246,11,6111,1,
1585,3517,2,2023-11-08T04:05:11,1,27,3,165,28,6114,1,
1586,3518,2,2021-02-15T01:24:07,1,26,38,68,27,6115,1,
1587,3520,1,2023-01-18T03:24:18,1,23,24,193,24,6118,1,
1588,3521,1,2026-05-02T17:36:05,1,23,16,44,24,6120,1,
1589,3523,1,2022-04-06T07:39:25,1,15,44,206,15,6123,1,
1590,3524,2,2025-04-01T18:31:27,1,6,47,132,6,6124,1,
1591,3525,2,2022-12-13T11:29:37,1,25,69,179,17,6126,1,
1592,3526,1,2026-03-07T12:37:18,1,19,62,135,20,6127,1,
1593,3527,2,2023-02-26T03:37:13,1,10,18,109,10,6128,1,
1594,3530,2,2025-10-05T20:17:52,1,30,33,216,17,6133,1,
1595,3533,2,2025-05-25T19:36:44,1,3,40,248,3,6139,1,
1596,3534,2,2023-10-18T13:10:35,1,8,8,256,8,6140,1,
1597,3536,2,2023-05-30T06:57:04,1,23,16,231,17,6142,1,
1598,3537,2,2022-04-11T07:05:54,1,3,55,150,3,6143,1,
1599,3538,1,2023-07-28T12:14:42,1,31,23,25,32,6144,1,
1600,3541,2,2021-01-31T15:57:20,1,11,48,98,17,6153,1,
1601,3542,2,2023-10-15T11:11:32,1,5,65,141,5,6154,1,
1602,3543,2,2022-11-01T08:20:09,1,28,32,259,17,6155,1,
1603,3545,1,2021-06-16T00:03:15,1,19,5,5,20,6158,1,
1604,3547,1,2023-02-27T08:02:57,1,14,29,70,14,6161,1,
1605,3550,2,2025-11-30T22:20:34,1,15,58,198,15,6165,1,
1606,3554,1,2021-11-06T00:47:01,1,2,66,160,2,6169,1,
1607,3556,1,2024-10-13T18:13:33,1,16,17,20,16,6173,1,
1608,3557,2,2024-12-26T22:28:13,1,14,6,277,14,6175,1,
1609,3560,2,2025-01-18T18:03:59,1,17,22,24,17,6182,1,
1610,3561,1,2023-08-15T22:06:58,1,6,47,132,17,6183,1,
1611,3563,1,2021-12-07T07:27:36,1,8,13,111,8,6185,1,
1612,3565,1,2024-10-10T07:21:32,1,25,69,249,26,6187,1,
1613,3567,2,2021-08-11T19:20:59,1,1,28,43,1,6191,1,
1614,3568,1,2025-08-03T10:40:25,1,19,5,178,17,6192,1,
1615,3570,1,2023-06-17T23:52:29,1,25,63,210,26,6195,1,
1616,3573,2,2025-11-15T00:37:08,1,18,46,189,19,6199,1,
1617,3575,1,2024-05-06T08:52:32,1,29,14,228,30,6202,1,
1618,3576,2,2022-02-16T07:42:08,1,2,4,113,2,6203,1,
1619,3577,1,2021-12-10T07:34:14,1,9,54,260,9,6205,1,
1620,3578,1,2025-08-19T20:36:53,1,19,5,5,20,6207,1,
1621,3579,2,2025-12-13T21:24:41,1,2,4,113,2,6208,1,
1622,3581,1,2021-12-26T06:12:55,1,12,37,85,17,6212,1,
1623,3582,2,2022-04-06T04:56:27,1,22,36,45,23,6214,1,
1624,3583,1,2026-06-14T04:20:43,1,21,1,209,22,6215,1,
1625,3585,2,2025-09-21T08:46:28,1,13,11,75,13,6217,1,
1626,3587,1,2022-01-07T10:53:06,1,11,48,98,11,6220,1,
1627,3588,1,2025-12-19T12:48:42,1,27,10,10,17,6221,1,
1628,3589,2,2023-11-28T09:15:33,1,6,43,195,6,6223,1,
1629,3590,1,2023-02-24T00:48:46,1,8,13,136,8,6226,1,
1630,3591,1,2025-11-21T17:35:10,1,3,51,284,17,6227,1,
1631,3593,2,2023-11-24T18:42:14,1,30,33,104,17,6231,1,
1632,3597,1,2024-01-31T07:02:01,1,7,70,208,17,6239,1,
1633,3598,1,2022-09-19T15:40:18,1,8,13,121,8,6240,1,
1634,3599,2,2024-04-08T02:04:51,1,31,20,270,32,6242,1,
1635,3603,2,2024-01-11T14:17:45,1,15,58,100,15,6250,1,
1636,3607,1,2026-04-12T04:03:17,1,23,24,147,24,6254,1,
1637,3608,2,2021-10-31T15:43:19,1,26,38,103,27,6255,1,
1638,3609,1,2025-02-11T09:35:48,1,17,56,115,18,6256,1,
1639,3610,2,2025-11-01T14:01:32,1,20,19,77,21,6258,1,
1640,3611,2,2026-01-26T04:38:58,1,21,1,209,22,6259,1,
1641,3612,2,2021-06-02T08:36:46,1,8,13,63,17,6260,1,
1642,3613,1,2025-11-17T02:04:34,1,21,1,97,22,6261,1,
1643,3615,1,2025-04-24T23:17:12,1,14,29,50,17,6266,1,
1644,3617,1,2024-02-05T13:47:21,1,3,40,248,3,6270,1,
1645,3618,1,2022-05-21T00:58:31,1,8,13,111,8,6272,1,
1646,3625,1,2021-02-05T16:35:48,1,13,11,75,13,6284,1,
1647,3627,2,2025-12-27T20:15:42,1,9,25,27,17,6288,1,
1648,3629,2,2022-01-19T15:43:44,1,22,21,23,23,6291,1,
1649,3630,2,2024-08-05T07:20:02,1,11,68,169,11,6294,1,
1650,3631,1,2026-02-07T04:15:26,1,22,36,276,23,6296,1,
1651,3636,1,2021-05-04T06:51:01,1,22,36,185,23,6304,1,
1652,3637,2,2021-01-20T02:11:05,1,25,63,236,26,6307,1,
1653,3638,2,2023-12-04T18:12:44,1,18,15,125,17,6308,1,
1654,3641,2,2021-06-05T13:08:33,1,2,4,113,2,6314,1,
1655,3644,2,2024-11-11T11:15:53,1,17,56,115,17,6317,1,
1656,3645,1,2025-10-22T12:42:52,1,27,3,165,17,6319,1,
1657,3649,1,2021-01-17T05:47:57,1,4,2,2,4,6325,1,
1658,3650,1,2025-05-15T02:37:14,1,28,32,38,29,6328,1,
1659,3651,1,2025-03-31T14:55:44,1,22,21,225,23,6332,1,
1660,3652,2,2022-09-08T13:38:44,1,4,2,42,4,6333,1,
1661,3653,2,2023-11-13T01:49:58,1,26,38,68,27,6334,1,
1662,3657,2,2023-09-03T10:45:30,1,26,38,68,27,6344,1,
1663,3661,2,2024-10-06T03:01:11,1,30,26,226,31,6349,1,
1664,3662,2,2023-07-24T20:25:38,1,31,23,25,32,6351,1,
1665,3665,1,2022-07-02T17:03:30,1,21,31,83,17,6356,1,
1666,3666,2,2023-09-01T00:44:06,1,1,59,255,1,6358,1,
1667,3668,2,2021-03-07T01:48:15,1,29,14,205,30,6362,1,
1668,3671,2,2021-08-24T23:53:52,1,28,35,80,29,6368,1,
1669,3672,1,2021-12-14T03:33:41,1,20,19,77,17,6370,1,
1670,3674,1,2026-04-19T04:40:29,1,28,35,274,29,6373,1,
1671,3677,1,2022-07-05T04:52:36,1,4,42,102,4,6376,1,
1672,3678,2,2025-10-16T05:13:18,1,1,28,35,17,6377,1,
1673,3679,2,2023-12-20T18:46:51,1,14,29,70,14,6380,1,
1674,3685,1,2024-10-24T18:34:53,1,31,23,25,32,6391,1,
1675,3692,1,2025-05-11T09:55:34,1,17,56,240,18,6403,1,
1676,3695,1,2023-07-04T18:59:01,1,7,7,65,7,6410,1,
1677,3696,2,2025-08-01T07:51:18,1,31,23,25,17,6411,1,
1678,3697,1,2023-11-12T04:28:59,1,31,23,25,32,6413,1,
1679,3698,1,2024-08-14T06:32:56,1,9,25,27,17,6416,1,
1680,3699,1,2021-05-31T01:02:30,1,13,45,145,13,6419,1,
1681,3701,1,2023-05-10T00:59:54,1,19,62,234,20,6421,1,
1682,3704,2,2026-06-07T10:44:25,1,5,65,281,5,6426,1,
1683,3707,2,2021-08-24T00:30:05,1,30,26,226,17,6431,1,
1684,3709,2,2025-06-10T21:23:28,1,12,30,127,12,6435,1,
1685,3710,2,2025-03-27T20:13:22,1,26,34,224,27,6436,1,
1686,3712,1,2023-08-17T07:11:12,1,21,1,209,17,6438,1,
1687,3714,2,2021-12-14T11:08:44,1,22,57,99,23,6440,1,
1688,3715,2,2026-03-09T20:56:56,1,18,15,237,19,6441,1,
1689,3719,2,2024-02-19T18:01:19,1,8,8,256,8,6447,1,
1690,3723,2,2026-04-10T20:58:51,1,3,51,261,3,6452,1,
1691,3726,2,2026-01-24T20:46:55,1,20,53,275,17,6457,1,
1692,3731,2,2021-04-20T15:19:38,1,22,57,273,23,6463,1,
1693,3735,1,2022-04-01T00:18:30,1,20,19,21,21,6472,1,
1694,3736,2,2022-03-28T17:51:20,1,27,10,10,28,6474,1,
1695,3738,2,2026-02-26T08:47:19,1,23,24,26,24,6478,1,
1696,3740,2,2022-05-19T15:41:49,1,10,18,59,10,6480,1,
1697,3743,1,2025-03-20T08:16:51,1,16,67,159,16,6486,1,
1698,3746,1,2024-08-14T19:50:25,1,31,23,101,32,6491,1,
1699,3749,2,2023-01-17T10:38:59,1,15,44,61,15,6498,1,
1700,3751,1,2026-04-13T05:40:05,1,13,45,229,13,6500,1,
1701,3752,1,2026-05-30T17:59:43,1,12,30,186,12,6501,1,
1702,3754,2,2023-10-19T17:04:13,1,9,25,184,17,6504,1,
1703,3756,2,2021-03-10T00:20:31,1,2,4,113,2,6511,1,
1704,3757,2,2021-08-10T06:41:04,1,13,11,75,13,6512,1,
1705,3758,1,2023-07-11T05:58:19,1,6,43,195,6,6513,1,
1706,3759,1,2026-06-15T04:45:55,1,18,15,237,19,6515,1,
1707,3760,1,2026-05-17T17:47:04,1,21,1,97,22,6517,1,
1708,3761,1,2022-03-01T18:31:56,1,18,46,66,19,6519,1,
1709,3763,1,2026-02-09T15:12:37,1,12,30,127,12,6523,1,
1710,3764,1,2022-06-03T17:07:13,1,1,59,162,1,6524,1,
1711,3766,2,2024-08-11T04:05:18,1,17,56,112,18,6528,1,
1712,3767,1,2022-10-20T19:56:25,1,22,36,185,23,6531,1,
1713,3770,2,2023-04-14T02:52:56,1,6,43,108,6,6537,1,
1714,3771,1,2021-04-02T20:06:20,1,6,47,69,6,6538,1,
1715,3772,2,2024-09-07T10:07:41,1,24,12,152,25,6539,1,
1716,3774,1,2022-08-24T00:48:13,1,14,6,87,14,6541,1,
1717,3777,2,2024-01-04T03:30:17,1,3,55,94,3,6547,1,
1718,3779,1,2025-12-19T03:19:13,1,3,55,265,3,6552,1,
1719,3781,2,2021-04-15T08:06:39,1,19,62,174,17,6555,1,
1720,3783,2,2025-05-20T11:25:14,1,26,34,40,27,6558,1,
1721,3789,2,2022-09-09T02:58:51,1,25,69,249,17,6568,1,
1722,3791,1,2024-02-19T22:39:15,1,14,29,50,14,6571,1,
1723,3792,1,2022-10-03T11:41:07,1,4,2,2,4,6575,1,
1724,3796,1,2025-07-12T04:08:06,1,24,64,146,25,6583,1,
1725,3797,2,2024-10-01T16:12:45,1,25,63,236,26,6584,1,
1726,3799,1,2025-04-03T17:14:04,1,5,41,241,5,6588,1,
1727,3801,1,2023-05-06T11:17:47,1,6,47,69,6,6592,1,
1728,3802,1,2023-08-21T22:18:22,1,24,12,12,25,6594,1,
1729,3805,2,2026-02-08T04:27:29,1,30,26,96,31,6601,1,
1730,3816,1,2025-08-11T08:20:58,1,21,1,1,22,6623,1,
1731,3818,2,2022-08-11T05:20:24,1,11,68,279,11,6627,1,
1732,3822,1,2022-10-02T06:37:16,1,2,4,67,2,6637,1,
1733,3823,2,2023-06-10T12:28:39,1,9,54,143,9,6639,1,
1734,3824,2,2024-02-17T11:55:48,1,22,50,172,23,6640,1,
1735,3825,1,2024-08-20T00:02:42,1,2,66,153,2,6641,1,
1736,3827,2,2021-02-06T19:05:27,1,24,64,140,25,6647,1,
1737,3830,1,2022-05-11T06:03:47,1,14,6,87,17,6654,1,
1738,3832,2,2021-04-05T16:01:35,1,28,35,80,29,6657,1,
1739,3834,1,2025-12-07T15:11:24,1,2,4,113,2,6663,1,
1740,3835,2,2025-09-12T11:41:04,1,3,40,119,3,6665,1,
1741,3839,2,2021-04-07T06:32:45,1,7,70,173,7,6670,1,
1742,3840,2,2021-02-02T09:55:30,1,18,46,189,19,6672,1,
1743,3843,1,2021-10-14T14:52:08,1,12,37,57,12,6676,1,
1744,3845,1,2025-04-02T16:10:09,1,11,71,257,11,6681,1,
1745,3847,1,2022-09-03T10:28:28,1,2,4,4,2,6686,1,
1746,3848,1,2022-03-16T08:36:25,1,14,29,50,17,6687,1,
1747,3854,1,2021-08-25T07:06:03,1,22,21,23,23,6703,1,
1748,3855,1,2024-11-14T07:03:24,1,15,44,158,15,6706,1,
1749,3857,1,2021-07-06T07:06:51,1,27,10,166,17,6710,1,
1750,3859,1,2025-04-22T02:10:06,1,7,70,208,7,6712,1,
1751,3860,1,2021-04-12T16:16:31,1,26,34,40,27,6715,1,
1752,3861,2,2021-07-08T02:03:23,1,26,34,269,27,6717,1,
1753,3862,1,2021-12-25T01:00:44,1,30,26,226,31,6721,1,
1754,3863,1,2021-03-22T15:41:44,1,10,9,9,17,6723,1,
1755,3869,1,2023-04-22T22:12:57,1,25,63,210,26,6731,1,
1756,3872,1,2022-09-27T18:29:51,1,23,24,26,24,6735,1,
1757,3877,1,2023-01-07T13:03:14,1,2,66,153,2,6745,1,
1758,3880,1,2026-01-16T15:56:50,1,14,29,81,14,6750,1,
1759,3881,1,2023-12-25T23:02:59,1,14,6,247,17,6752,1,
1760,3882,2,2022-10-31T17:14:53,1,29,27,182,30,6753,1,
1761,3883,1,2025-08-26T05:42:33,1,17,56,95,18,6754,1,
1762,3885,1,2021-11-21T09:27:31,1,24,64,190,25,6759,1,
1763,3886,1,2025-06-19T01:13:06,1,7,7,7,7,6760,1,
1764,3889,1,2024-08-12T15:42:47,1,21,31,83,22,6765,1,
1765,3890,1,2023-10-30T05:55:20,1,16,17,188,16,6767,1,
1766,3891,2,2022-11-28T18:37:08,1,5,60,129,5,6771,1,
1767,3892,1,2023-12-05T13:37:08,1,3,40,52,3,6772,1,
1768,3899,1,2021-02-11T14:39:01,1,23,24,193,24,6784,1,
1769,3901,2,2021-06-15T11:07:07,1,17,22,199,18,6786,1,
1770,3902,2,2024-04-21T08:10:35,1,29,14,205,30,6787,1,
1771,3904,2,2025-09-27T21:35:49,1,20,19,73,21,6789,1,
1772,3905,2,2024-11-27T05:58:23,1,29,14,164,30,6792,1,
1773,3907,2,2024-06-26T16:18:38,1,10,9,262,10,6797,1,
1774,3908,2,2021-11-01T11:41:25,1,5,65,281,5,6800,1,
1775,3909,1,2023-03-01T22:28:48,1,1,28,30,17,6801,1,
1776,3912,2,2025-09-11T06:24:37,1,7,70,264,7,6808,1,
1777,3916,1,2021-08-25T07:33:38,1,31,23,101,32,6815,1,
1778,3919,2,2021-03-30T16:06:19,1,13,45,204,13,6820,1,
1779,3920,2,2024-09-19T17:25:07,1,21,1,1,22,6822,1,
1780,3923,2,2021-03-28T17:15:49,1,23,16,44,24,6827,1,
1781,3924,1,2024-11-21T12:04:57,1,19,62,174,20,6831,1,
1782,3932,2,2021-07-22T10:38:08,1,17,56,95,18,6843,1,
1783,3935,2,2023-11-27T06:59:27,1,1,28,30,1,6848,1,
1784,3936,1,2024-05-17T00:14:27,1,9,54,90,9,6850,1,
1785,3937,1,2026-02-17T00:19:21,1,26,38,68,27,6854,1,
1786,3942,1,2021-06-21T02:59:09,1,30,33,104,31,6861,1,
1787,3945,1,2023-02-18T11:10:02,1,20,19,133,21,6868,1,
1788,3947,2,2024-05-26T04:21:21,1,1,28,35,1,6873,1,
1789,3950,2,2024-05-02T18:49:19,1,15,44,158,15,6876,1,
1790,3952,2,2022-12-10T08:12:06,1,23,24,147,24,6884,1,
1791,3954,2,2026-05-19T21:41:24,1,24,64,140,17,6888,1,
1792,3958,1,2023-02-04T14:41:10,1,31,23,25,32,6894,1,
1793,3959,2,2024-05-24T04:42:51,1,2,66,160,2,6895,1,
1794,3961,2,2024-09-01T19:41:05,1,11,68,250,11,6897,1,
1795,3963,2,2022-04-18T22:15:04,1,7,70,173,7,6901,1,
1796,3966,1,2026-01-23T04:14:33,1,24,12,56,17,6909,1,
1797,3971,1,2023-08-03T17:39:57,1,20,53,88,21,6920,1,
1798,3973,1,2026-07-17T05:56:37,1,27,3,53,28,6922,1,
1799,3977,2,2023-04-01T02:12:03,1,23,16,44,24,6931,1,
1800,3978,2,2022-07-11T18:51:18,1,5,41,55,5,6932,1,
1801,3980,1,2024-07-30T23:40:28,1,2,4,113,2,6937,1,
1802,3982,2,2022-01-21T07:48:14,1,30,26,226,31,6939,1,
1803,3984,2,2026-02-23T18:08:06,1,6,47,69,6,6942,1,
1804,3986,1,2024-03-19T21:01:06,1,18,46,212,19,6947,1,
1805,3988,1,2023-05-05T02:48:10,1,18,46,212,19,6950,1,
1806,3989,2,2023-05-25T08:31:56,1,16,17,18,16,6951,1,
1807,3990,2,2021-04-15T21:51:18,1,15,58,128,15,6953,1,
1808,3991,1,2021-03-10T05:22:04,1,13,45,204,17,6954,1,
1809,3992,1,2021-11-25T09:29:58,1,21,31,142,22,6956,1,
1810,3993,2,2022-05-03T18:36:32,1,19,62,278,20,6957,1,
1811,3995,1,2024-06-02T04:25:34,1,8,13,136,8,6959,1,
1812,3996,1,2025-02-03T18:16:19,1,24,12,12,25,6961,1,
1813,3997,2,2026-07-14T09:39:45,1,4,2,2,4,6964,1,
1814,3998,2,2023-12-17T21:35:04,1,23,24,193,24,6966,1,
1815,4000,2,2025-05-07T12:55:31,1,27,3,53,28,6970,1,
1816,4001,2,2024-09-24T09:17:37,1,29,14,205,30,6971,1,
1817,4002,2,2022-08-13T07:19:11,1,10,18,109,10,6972,1,
1818,4003,1,2021-06-13T04:36:03,1,4,2,2,17,6974,1,
1819,4004,2,2025-10-28T01:39:19,1,16,67,155,16,6975,1,
1820,4009,1,2022-08-14T06:56:01,1,29,27,182,30,6984,1,
1821,4010,2,2022-09-23T08:02:02,1,4,42,200,4,6986,1,
1822,4012,2,2026-04-17T12:42:36,1,15,58,128,15,6990,1,
1823,4017,1,2021-11-18T16:09:01,1,27,10,10,28,7004,1,
1824,4020,1,2021-02-25T15:25:24,1,30,33,216,31,7009,1,
1825,4022,1,2022-08-19T15:44:06,1,7,7,7,7,7014,1,
1826,4029,1,2023-06-24T08:14:12,1,29,14,228,17,7026,1,
1827,4033,1,2022-12-30T14:10:59,1,25,63,227,26,7030,1,
1828,4034,1,2025-07-09T00:21:36,1,4,42,200,4,7031,1,
1829,4035,1,2022-12-01T23:20:52,1,1,28,30,1,7032,1,
1830,4037,2,2022-12-31T23:00:58,1,22,36,258,23,7034,1,
1831,4040,1,2021-01-31T17:48:09,1,14,6,247,14,7042,1,
1832,4042,2,2025-06-25T20:49:51,1,30,33,39,31,7044,1,
1833,4043,2,2025-10-10T04:53:39,1,25,69,249,26,7045,1,
1834,4045,2,2023-06-02T07:18:16,1,25,63,236,26,7049,1,
1835,4047,2,2025-08-05T05:48:50,1,21,1,1,22,7051,1,
1836,4050,2,2023-06-07T00:58:58,1,25,69,249,26,7058,1,
1837,4051,1,2026-03-26T11:56:01,1,5,65,218,5,7059,1,
1838,4052,2,2022-05-23T01:42:04,1,2,4,67,17,7061,1,
1839,4054,2,2024-02-29T09:57:07,1,21,31,93,22,7063,1,
1840,4059,2,2024-04-16T14:08:10,1,3,61,183,3,7075,1,
1841,4061,2,2025-03-31T12:25:45,1,28,35,80,17,7080,1,
1842,4062,1,2023-03-13T18:53:23,1,26,38,68,27,7081,1,
1843,4065,1,2022-08-06T15:49:57,1,22,57,251,23,7086,1,
1844,4070,1,2023-07-07T20:19:47,1,23,16,82,24,7094,1,
1845,4076,2,2023-06-22T01:07:41,1,15,44,206,15,7103,1,
1846,4079,2,2022-09-04T16:36:54,1,26,34,40,27,7110,1,
1847,4080,2,2022-06-14T16:35:34,1,2,4,4,2,7113,1,
1848,4084,1,2026-02-26T02:10:39,1,3,40,187,17,7120,1,
1849,4086,1,2026-06-24T15:40:06,1,14,29,34,14,7122,1,
1850,4088,2,2024-05-29T19:01:26,1,9,25,184,9,7124,1,
1851,4089,1,2022-01-07T10:42:53,1,8,8,196,8,7125,1,
1852,4094,2,2025-03-09T03:28:28,1,14,6,6,14,7132,1,
1853,4097,1,2024-07-29T13:23:13,1,18,15,237,19,7138,1,
1854,4099,2,2026-05-08T19:23:41,1,26,38,103,27,7140,1,
1855,4104,1,2023-01-08T04:13:23,1,18,15,201,17,7147,1,
1856,4107,2,2026-01-19T09:33:09,1,26,34,40,27,7151,1,
1857,4109,1,2026-04-01T15:33:22,1,26,34,211,27,7154,1,
1858,4114,1,2022-08-26T04:24:20,1,9,54,143,9,7167,1,
1859,4117,1,2022-02-15T06:26:36,1,22,21,139,23,7174,1,
1860,4121,2,2023-09-16T13:30:02,1,11,48,71,11,7180,1,
1861,4124,2,2025-07-28T16:16:19,1,28,32,38,17,7185,1,
1862,4126,2,2026-03-17T19:25:31,1,8,13,13,8,7188,1,
1863,4130,2,2025-06-15T11:43:23,1,26,38,68,27,7194,1,
1864,4131,1,2025-08-13T18:08:55,1,2,66,153,2,7195,1,
1865,4132,2,2022-06-20T10:50:13,1,17,56,240,18,7197,1,
1866,4141,1,2026-02-08T04:31:12,1,16,17,188,16,7214,1,
1867,4142,2,2022-01-01T17:54:05,1,5,65,141,5,7217,1,
1868,4143,1,2021-04-26T04:33:42,1,12,37,85,12,7219,1,
1869,4144,2,2021-08-17T12:35:06,1,2,66,197,2,7223,1,
1870,4146,1,2024-10-27T20:33:48,1,1,28,43,1,7227,1,
1871,4147,2,2024-12-13T15:04:03,1,2,4,67,2,7228,1,
1872,4148,1,2024-12-29T07:06:05,1,31,23,101,17,7229,1,
1873,4153,1,2022-10-24T17:59:02,1,8,8,191,8,7242,1,
1874,4154,1,2023-05-12T14:14:46,1,1,59,255,1,7246,1,
1875,4157,1,2022-12-07T15:57:30,1,27,3,165,28,7252,1,
1876,4158,2,2021-11-22T14:23:22,1,24,12,12,25,7253,1,
1877,4163,2,2023-08-06T12:36:22,1,30,26,96,17,7262,1,
1878,4165,2,2026-02-05T00:07:38,1,29,27,230,30,7269,1,
1879,4167,2,2023-06-15T22:46:14,1,12,37,57,12,7273,1,
1880,4171,2,2021-07-17T01:48:28,1,25,69,249,17,7278,1,
1881,4172,2,2024-09-27T03:17:15,1,23,16,231,24,7280,1,
1882,4180,2,2023-08-18T11:45:11,1,6,43,60,6,7292,1,
1883,4183,1,2021-09-04T14:22:10,1,28,32,175,29,7295,1,
1884,4186,2,2025-07-02T15:10:26,1,31,20,203,32,7298,1,
1885,4191,2,2025-07-12T18:30:48,1,13,11,75,13,7306,1,
1886,4194,1,2023-09-26T16:47:40,1,5,65,253,5,7310,1,
1887,4195,2,2023-03-15T06:01:08,1,17,56,112,17,7313,1,
1888,4196,1,2024-03-23T23:39:17,1,13,45,229,13,7315,1,
1889,4199,2,2021-11-28T09:45:42,1,16,67,155,16,7324,1,
1890,4202,1,2024-08-12T17:12:00,1,24,64,238,25,7328,1,
1891,4203,1,2023-09-18T07:20:32,1,10,18,109,10,7329,1,
1892,4206,2,2026-06-28T06:19:04,1,19,5,5,20,7340,1,
1893,4207,2,2025-06-24T17:48:22,1,16,67,156,16,7341,1,
1894,4211,2,2023-08-31T22:14:41,1,20,19,134,21,7347,1,
1895,4212,1,2021-12-07T14:50:27,1,12,30,33,12,7351,1,
1896,4213,1,2023-05-27T08:55:37,1,21,31,36,22,7352,1,
1897,4217,1,2024-05-07T15:19:01,1,12,37,85,12,7361,1,
1898,4222,1,2021-11-28T23:19:54,1,22,50,172,23,7371,1,
1899,4223,2,2022-07-15T10:42:02,1,16,67,159,17,7372,1,
1900,4224,1,2026-05-18T09:07:20,1,21,1,1,22,7374,1,
1901,4226,1,2023-10-28T03:37:41,1,4,2,2,4,7376,1,
1902,4228,1,2024-02-18T16:39:14,1,18,46,131,17,7378,1,
1903,4230,1,2025-08-31T00:10:17,1,20,19,21,21,7382,1,
1904,4231,1,2022-12-08T18:38:02,1,27,10,122,28,7383,1,
1905,4236,2,2021-12-08T19:20:34,1,15,44,117,15,7390,1,
1906,4237,1,2025-10-08T09:46:09,1,8,8,8,8,7392,1,
1907,4238,1,2021-10-20T07:55:04,1,12,37,57,12,7393,1,
1908,4240,1,2025-09-01T06:19:56,1,4,42,58,4,7397,1,
1909,4241,1,2022-08-31T06:58:38,1,19,62,234,20,7400,1,
1910,4243,1,2024-08-19T14:31:29,1,21,1,97,22,7406,1,
1911,4245,1,2024-06-27T14:34:17,1,15,58,100,15,7413,1,
1912,4246,1,2021-01-20T17:24:28,1,8,8,196,8,7415,1,
1913,4247,2,2021-08-28T08:20:47,1,28,32,38,29,7416,1,
1914,4248,1,2023-12-31T22:42:28,1,18,15,125,17,7418,1,
1915,4249,1,2024-06-08T04:54:26,1,30,26,96,31,7421,1,
1916,4250,2,2021-12-13T05:49:30,1,25,63,137,26,7423,1,
1917,4253,1,2024-03-13T20:29:51,1,25,63,210,26,7429,1,
