CaseMasterID,IncidentFromDate,IncidentToDate,InfoReceivedPSDate,latitude,longitude,OccurrenceBriefFacts
146,2023-07-09T17:00:49,2023-07-09T19:00:49,2023-07-10T23:00:49,12.5789,76.9086,"Incident occurred near coordinates 12.5789, 76.9086 within the jurisdiction of Mandya Town PS."
147,2021-12-20T15:55:45,2021-12-20T18:55:45,2021-12-21T20:55:45,14.3881,75.9628,"Incident occurred near coordinates 14.3881, 75.9628 within the jurisdiction of Davanagere Rural PS."
148,2026-01-10T09:32:07,2026-01-10T12:32:07,2026-01-12T03:32:07,17.9842,77.5022,"Incident occurred near coordinates 17.9842, 77.5022 within the jurisdiction of Bidar Town PS."
149,2023-03-24T19:16:09,2023-03-25T00:16:09,2023-03-25T16:16:09,13.0406,76.0487,"Incident occurred near coordinates 13.0406, 76.0487 within the jurisdiction of Hassan Town PS."
150,2023-12-11T04:57:01,2023-12-11T09:57:01,2023-12-13T05:57:01,12.3333,76.6075,"Incident occurred near coordinates 12.3333, 76.6075 within the jurisdiction of Krishnaraja PS."
151,2023-01-19T10:11:45,2023-01-19T12:11:45,2023-01-20T04:11:45,15.8852,74.503,"Incident occurred near coordinates 15.8852, 74.503 within the jurisdiction of Tilakwadi PS."
152,2025-09-27T22:41:56,2025-09-28T02:41:56,2025-09-28T05:41:56,15.5171,75.022,"Incident occurred near coordinates 15.5171, 75.022 within the jurisdiction of Dharwad Rural PS."
153,2025-10-07T07:52:27,2025-10-07T13:52:27,2025-10-09T03:52:27,13.4207,77.7839,"Incident occurred near coordinates 13.4207, 77.7839 within the jurisdiction of Chikkaballapur Rural PS."
154,2023-03-02T01:11:06,2023-03-02T05:11:06,2023-03-02T15:11:06,13.3829,74.8108,"Incident occurred near coordinates 13.3829, 74.8108 within the jurisdiction of Udupi Rural PS."
155,2026-01-05T22:35:52,2026-01-06T02:35:52,2026-01-06T10:35:52,13.3643,77.6229,"Incident occurred near coordinates 13.3643, 77.6229 within the jurisdiction of Bengaluru Rural Rural PS."
156,2024-04-18T15:03:12,2024-04-18T20:03:12,2024-04-20T10:03:12,13.3962,74.7603,"Incident occurred near coordinates 13.3962, 74.7603 within the jurisdiction of Udupi Town PS."
157,2024-11-07T22:37:22,2024-11-08T04:37:22,2024-11-08T08:37:22,16.7006,77.2108,"Incident occurred near coordinates 16.7006, 77.2108 within the jurisdiction of Yadgir Rural PS."
158,2022-02-17T04:43:15,2022-02-17T09:43:15,2022-02-18T23:43:15,16.1648,77.3113,"Incident occurred near coordinates 16.1648, 77.3113 within the jurisdiction of Raichur Rural PS."
159,2021-06-14T20:48:47,2021-06-15T01:48:47,2021-06-15T01:48:47,16.2313,75.6504,"Incident occurred near coordinates 16.2313, 75.6504 within the jurisdiction of Bagalkot Rural PS."
160,2024-11-07T03:53:32,2024-11-07T03:53:32,2024-11-09T01:53:32,12.3861,75.8153,"Incident occurred near coordinates 12.3861, 75.8153 within the jurisdiction of Kodagu Town PS."
161,2023-02-20T21:21:11,2023-02-20T22:21:11,2023-02-22T19:21:11,12.8891,75.2823,"Incident occurred near coordinates 12.8891, 75.2823 within the jurisdiction of Mangaluru North PS."
162,2023-07-03T23:28:50,2023-07-04T02:28:50,2023-07-04T16:28:50,12.3479,75.8655,"Incident occurred near coordinates 12.3479, 75.8655 within the jurisdiction of Kodagu Town PS."
163,2026-01-29T10:37:25,2026-01-29T10:37:25,2026-01-31T07:37:25,15.0601,76.8681,"Incident occurred near coordinates 15.0601, 76.8681 within the jurisdiction of Ballari Town PS."
164,2023-10-29T03:01:42,2023-10-29T05:01:42,2023-10-30T05:01:42,14.4022,75.9433,"Incident occurred near coordinates 14.4022, 75.9433 within the jurisdiction of Davanagere Town PS."
165,2023-09-25T02:47:52,2023-09-25T05:47:52,2023-09-25T13:47:52,15.3832,76.172,"Incident occurred near coordinates 15.3832, 76.172 within the jurisdiction of Koppal Town PS."
166,2022-06-05T01:51:40,2022-06-05T07:51:40,2022-06-06T16:51:40,12.8226,75.1772,"Incident occurred near coordinates 12.8226, 75.1772 within the jurisdiction of Mangaluru North PS."
167,2021-09-29T22:01:53,2021-09-29T22:01:53,2021-09-30T03:01:53,13.0224,76.022,"Incident occurred near coordinates 13.0224, 76.022 within the jurisdiction of Hassan Rural PS."
168,2021-01-19T07:51:20,2021-01-19T12:51:20,2021-01-21T10:51:20,12.228,76.6206,"Incident occurred near coordinates 12.228, 76.6206 within the jurisdiction of Devaraja PS."
169,2024-09-21T19:29:56,2024-09-21T22:29:56,2024-09-23T03:29:56,15.3227,76.1782,"Incident occurred near coordinates 15.3227, 76.1782 within the jurisdiction of Koppal Town PS."
170,2026-04-01T14:16:24,2026-04-01T20:16:24,2026-04-02T08:16:24,13.0112,77.5904,"Incident occurred near coordinates 13.0112, 77.5904 within the jurisdiction of Halasuru PS."
171,2021-01-16T00:17:29,2021-01-16T02:17:29,2021-01-16T22:17:29,15.9268,74.5021,"Incident occurred near coordinates 15.9268, 74.5021 within the jurisdiction of Camp PS."
172,2025-09-10T23:37:59,2025-09-10T23:37:59,2025-09-11T16:37:59,14.5363,75.9958,"Incident occurred near coordinates 14.5363, 75.9958 within the jurisdiction of Davanagere Rural PS."
173,2022-04-07T18:52:43,2022-04-07T20:52:43,2022-04-08T21:52:43,12.3844,75.8635,"Incident occurred near coordinates 12.3844, 75.8635 within the jurisdiction of Kodagu Rural PS."
174,2022-07-11T14:01:58,2022-07-11T18:01:58,2022-07-13T08:01:58,12.8937,77.5169,"Incident occurred near coordinates 12.8937, 77.5169 within the jurisdiction of Whitefield PS."
175,2024-04-20T18:19:11,2024-04-20T21:19:11,2024-04-22T00:19:11,12.2654,76.5965,"Incident occurred near coordinates 12.2654, 76.5965 within the jurisdiction of Krishnaraja PS."
176,2025-05-24T07:28:15,2025-05-24T10:28:15,2025-05-25T12:28:15,13.3047,75.6967,"Incident occurred near coordinates 13.3047, 75.6967 within the jurisdiction of Chikkamagaluru Rural PS."
177,2022-04-12T18:44:12,2022-04-12T19:44:12,2022-04-13T07:44:12,15.8292,74.4805,"Incident occurred near coordinates 15.8292, 74.4805 within the jurisdiction of Camp PS."
178,2025-05-25T03:31:18,2025-05-25T06:31:18,2025-05-26T22:31:18,17.8366,77.4457,"Incident occurred near coordinates 17.8366, 77.4457 within the jurisdiction of Bidar Rural PS."
179,2024-03-21T01:28:57,2024-03-21T04:28:57,2024-03-21T10:28:57,15.3389,76.1969,"Incident occurred near coordinates 15.3389, 76.1969 within the jurisdiction of Koppal Town PS."
180,2025-04-13T18:56:45,2025-04-14T00:56:45,2025-04-14T02:56:45,15.2857,76.2253,"Incident occurred near coordinates 15.2857, 76.2253 within the jurisdiction of Koppal Town PS."
181,2022-12-24T09:25:02,2022-12-24T15:25:02,2022-12-24T17:25:02,13.0141,77.5146,"Incident occurred near coordinates 13.0141, 77.5146 within the jurisdiction of Indiranagar PS."
182,2024-05-29T11:59:09,2024-05-29T17:59:09,2024-05-30T15:59:09,13.1929,78.1174,"Incident occurred near coordinates 13.1929, 78.1174 within the jurisdiction of Kolar Rural PS."
183,2026-03-08T04:29:00,2026-03-08T04:29:00,2026-03-10T06:29:00,13.4489,77.8039,"Incident occurred near coordinates 13.4489, 77.8039 within the jurisdiction of Chikkaballapur Rural PS."
184,2021-02-03T06:37:31,2021-02-03T07:37:31,2021-02-05T07:37:31,17.9022,77.4653,"Incident occurred near coordinates 17.9022, 77.4653 within the jurisdiction of Bidar Rural PS."
185,2021-02-17T17:48:39,2021-02-17T22:48:39,2021-02-19T15:48:39,13.1942,78.162,"Incident occurred near coordinates 13.1942, 78.162 within the jurisdiction of Kolar Town PS."
186,2024-06-18T22:09:28,2024-06-19T02:09:28,2024-06-19T09:09:28,16.2019,75.7006,"Incident occurred near coordinates 16.2019, 75.7006 within the jurisdiction of Bagalkot Rural PS."
187,2021-10-16T23:17:09,2021-10-17T02:17:09,2021-10-19T00:17:09,13.871,75.6265,"Incident occurred near coordinates 13.871, 75.6265 within the jurisdiction of Shivamogga Rural PS."
188,2022-09-13T08:12:59,2022-09-13T09:12:59,2022-09-15T09:12:59,16.8149,75.6409,"Incident occurred near coordinates 16.8149, 75.6409 within the jurisdiction of Vijayapura Town PS."
189,2025-08-10T07:13:26,2025-08-10T07:13:26,2025-08-11T16:13:26,12.3408,76.685,"Incident occurred near coordinates 12.3408, 76.685 within the jurisdiction of Saraswathipuram PS."
190,2021-01-27T03:44:13,2021-01-27T03:44:13,2021-01-29T00:44:13,16.1603,77.3495,"Incident occurred near coordinates 16.1603, 77.3495 within the jurisdiction of Raichur Rural PS."
191,2024-11-01T08:47:23,2024-11-01T09:47:23,2024-11-02T22:47:23,14.3953,75.9107,"Incident occurred near coordinates 14.3953, 75.9107 within the jurisdiction of Davanagere Rural PS."
192,2026-05-11T21:55:50,2026-05-11T21:55:50,2026-05-13T07:55:50,12.7258,77.2411,"Incident occurred near coordinates 12.7258, 77.2411 within the jurisdiction of Ramanagara Town PS."
193,2025-11-25T05:48:10,2025-11-25T10:48:10,2025-11-27T03:48:10,16.8393,77.0933,"Incident occurred near coordinates 16.8393, 77.0933 within the jurisdiction of Yadgir Town PS."
194,2021-09-06T18:03:34,2021-09-06T19:03:34,2021-09-07T08:03:34,12.9736,77.5847,"Incident occurred near coordinates 12.9736, 77.5847 within the jurisdiction of Koramangala PS."
195,2022-12-14T14:01:11,2022-12-14T15:01:11,2022-12-16T16:01:11,12.5519,76.8288,"Incident occurred near coordinates 12.5519, 76.8288 within the jurisdiction of Mandya Rural PS."
196,2025-02-05T10:33:08,2025-02-05T14:33:08,2025-02-06T07:33:08,12.5906,76.9534,"Incident occurred near coordinates 12.5906, 76.9534 within the jurisdiction of Mandya Rural PS."
197,2026-01-29T19:49:35,2026-01-29T20:49:35,2026-01-30T00:49:35,16.2147,75.6657,"Incident occurred near coordinates 16.2147, 75.6657 within the jurisdiction of Bagalkot Rural PS."
198,2026-04-27T19:27:49,2026-04-27T20:27:49,2026-04-29T11:27:49,13.2777,75.7175,"Incident occurred near coordinates 13.2777, 75.7175 within the jurisdiction of Chikkamagaluru Town PS."
199,2026-06-02T18:09:45,2026-06-02T21:09:45,2026-06-04T13:09:45,12.9316,77.597,"Incident occurred near coordinates 12.9316, 77.597 within the jurisdiction of Indiranagar PS."
200,2022-11-06T18:43:03,2022-11-06T20:43:03,2022-11-07T23:43:03,12.9287,77.5656,"Incident occurred near coordinates 12.9287, 77.5656 within the jurisdiction of Halasuru PS."
201,2024-12-31T16:41:04,2024-12-31T17:41:04,2025-01-01T11:41:04,15.381,74.9752,"Incident occurred near coordinates 15.381, 74.9752 within the jurisdiction of Dharwad Town PS."
202,2025-01-09T00:25:41,2025-01-09T03:25:41,2025-01-10T22:25:41,12.6448,77.2277,"Incident occurred near coordinates 12.6448, 77.2277 within the jurisdiction of Ramanagara Town PS."
203,2021-06-11T19:55:34,2021-06-12T01:55:34,2021-06-13T15:55:34,14.1879,76.3717,"Incident occurred near coordinates 14.1879, 76.3717 within the jurisdiction of Chitradurga Town PS."
204,2021-10-06T00:06:19,2021-10-06T01:06:19,2021-10-06T14:06:19,16.2391,77.3456,"Incident occurred near coordinates 16.2391, 77.3456 within the jurisdiction of Raichur Town PS."
205,2022-08-23T12:32:09,2022-08-23T12:32:09,2022-08-25T12:32:09,13.3584,77.1475,"Incident occurred near coordinates 13.3584, 77.1475 within the jurisdiction of Tumakuru Rural PS."
206,2025-07-09T04:28:38,2025-07-09T05:28:38,2025-07-10T11:28:38,14.7875,74.6263,"Incident occurred near coordinates 14.7875, 74.6263 within the jurisdiction of Uttara Kannada Town PS."
207,2023-01-12T21:12:58,2023-01-12T23:12:58,2023-01-14T20:12:58,15.2854,76.1785,"Incident occurred near coordinates 15.2854, 76.1785 within the jurisdiction of Koppal Rural PS."
208,2021-11-29T14:36:43,2021-11-29T17:36:43,2021-11-30T03:36:43,17.946,77.545,"Incident occurred near coordinates 17.946, 77.545 within the jurisdiction of Bidar Town PS."
209,2021-09-06T10:00:41,2021-09-06T13:00:41,2021-09-08T03:00:41,16.8432,75.6982,"Incident occurred near coordinates 16.8432, 75.6982 within the jurisdiction of Vijayapura Town PS."
210,2021-10-29T17:44:11,2021-10-29T17:44:11,2021-10-31T17:44:11,15.9122,74.5377,"Incident occurred near coordinates 15.9122, 74.5377 within the jurisdiction of Khadebazar PS."
211,2024-06-01T14:16:23,2024-06-01T18:16:23,2024-06-02T17:16:23,13.3081,77.0759,"Incident occurred near coordinates 13.3081, 77.0759 within the jurisdiction of Tumakuru Town PS."
212,2023-01-18T21:34:29,2023-01-19T01:34:29,2023-01-20T09:34:29,12.7436,77.3209,"Incident occurred near coordinates 12.7436, 77.3209 within the jurisdiction of Ramanagara Rural PS."
213,2023-07-23T02:31:22,2023-07-23T03:31:22,2023-07-23T22:31:22,12.9654,77.6719,"Incident occurred near coordinates 12.9654, 77.6719 within the jurisdiction of Indiranagar PS."
214,2024-02-15T11:41:03,2024-02-15T15:41:03,2024-02-16T04:41:03,13.017,77.5832,"Incident occurred near coordinates 13.017, 77.5832 within the jurisdiction of Koramangala PS."
215,2025-10-22T02:57:31,2025-10-22T03:57:31,2025-10-23T03:57:31,15.1876,76.9493,"Incident occurred near coordinates 15.1876, 76.9493 within the jurisdiction of Ballari Rural PS."
216,2021-06-03T04:54:06,2021-06-03T08:54:06,2021-06-04T08:54:06,15.8191,74.4389,"Incident occurred near coordinates 15.8191, 74.4389 within the jurisdiction of Tilakwadi PS."
217,2023-10-02T19:19:10,2023-10-03T00:19:10,2023-10-04T08:19:10,15.9182,74.5664,"Incident occurred near coordinates 15.9182, 74.5664 within the jurisdiction of Camp PS."
218,2022-04-30T15:32:52,2022-04-30T21:32:52,2022-05-02T20:32:52,13.4566,77.6602,"Incident occurred near coordinates 13.4566, 77.6602 within the jurisdiction of Chikkaballapur Town PS."
219,2024-12-15T13:59:28,2024-12-15T18:59:28,2024-12-15T14:59:28,14.8475,75.3507,"Incident occurred near coordinates 14.8475, 75.3507 within the jurisdiction of Haveri Town PS."
220,2022-09-10T21:12:34,2022-09-11T01:12:34,2022-09-12T07:12:34,14.7241,75.3604,"Incident occurred near coordinates 14.7241, 75.3604 within the jurisdiction of Haveri Town PS."
221,2025-04-07T08:01:04,2025-04-07T10:01:04,2025-04-07T17:01:04,12.4642,76.8479,"Incident occurred near coordinates 12.4642, 76.8479 within the jurisdiction of Mandya Rural PS."
222,2026-03-18T19:27:42,2026-03-19T01:27:42,2026-03-20T17:27:42,12.6553,77.2629,"Incident occurred near coordinates 12.6553, 77.2629 within the jurisdiction of Ramanagara Rural PS."
223,2022-03-27T23:20:49,2022-03-28T04:20:49,2022-03-29T13:20:49,14.1717,76.3363,"Incident occurred near coordinates 14.1717, 76.3363 within the jurisdiction of Chitradurga Town PS."
224,2026-06-02T14:47:00,2026-06-02T19:47:00,2026-06-03T09:47:00,15.3847,75.6791,"Incident occurred near coordinates 15.3847, 75.6791 within the jurisdiction of Gadag Rural PS."
225,2021-09-04T22:07:02,2021-09-05T03:07:02,2021-09-06T06:07:02,12.2657,76.5599,"Incident occurred near coordinates 12.2657, 76.5599 within the jurisdiction of Devaraja PS."
226,2023-10-07T09:58:24,2023-10-07T15:58:24,2023-10-08T16:58:24,16.8363,75.7644,"Incident occurred near coordinates 16.8363, 75.7644 within the jurisdiction of Vijayapura Rural PS."
227,2025-05-31T13:16:23,2025-05-31T17:16:23,2025-06-01T20:16:23,13.2796,74.7901,"Incident occurred near coordinates 13.2796, 74.7901 within the jurisdiction of Udupi Town PS."
228,2024-08-05T13:03:49,2024-08-05T15:03:49,2024-08-07T05:03:49,14.2234,76.4212,"Incident occurred near coordinates 14.2234, 76.4212 within the jurisdiction of Chitradurga Rural PS."
229,2024-11-10T12:53:14,2024-11-10T16:53:14,2024-11-12T11:53:14,13.0238,76.1127,"Incident occurred near coordinates 13.0238, 76.1127 within the jurisdiction of Hassan Town PS."
230,2025-06-16T10:38:56,2025-06-16T15:38:56,2025-06-17T16:38:56,12.4791,76.9557,"Incident occurred near coordinates 12.4791, 76.9557 within the jurisdiction of Mandya Rural PS."
231,2023-08-16T02:46:58,2023-08-16T04:46:58,2023-08-18T07:46:58,17.8368,77.4865,"Incident occurred near coordinates 17.8368, 77.4865 within the jurisdiction of Bidar Town PS."
232,2023-01-10T01:29:44,2023-01-10T02:29:44,2023-01-11T20:29:44,14.8366,75.3872,"Incident occurred near coordinates 14.8366, 75.3872 within the jurisdiction of Haveri Town PS."
233,2022-03-28T15:54:06,2022-03-28T21:54:06,2022-03-28T23:54:06,15.1396,76.8494,"Incident occurred near coordinates 15.1396, 76.8494 within the jurisdiction of Ballari Rural PS."
234,2024-02-20T02:31:40,2024-02-20T05:31:40,2024-02-20T13:31:40,15.7975,74.4785,"Incident occurred near coordinates 15.7975, 74.4785 within the jurisdiction of Camp PS."
235,2026-03-07T14:44:39,2026-03-07T20:44:39,2026-03-08T13:44:39,14.8334,75.3925,"Incident occurred near coordinates 14.8334, 75.3925 within the jurisdiction of Haveri Rural PS."
236,2024-12-15T08:23:07,2024-12-15T13:23:07,2024-12-15T21:23:07,16.1199,75.6172,"Incident occurred near coordinates 16.1199, 75.6172 within the jurisdiction of Bagalkot Town PS."
237,2023-05-25T23:36:32,2023-05-26T01:36:32,2023-05-26T06:36:32,16.1887,75.7283,"Incident occurred near coordinates 16.1887, 75.7283 within the jurisdiction of Bagalkot Town PS."
238,2023-10-24T20:58:19,2023-10-25T02:58:19,2023-10-25T23:58:19,13.3205,74.8107,"Incident occurred near coordinates 13.3205, 74.8107 within the jurisdiction of Udupi Town PS."
239,2025-07-23T22:31:02,2025-07-23T22:31:02,2025-07-24T16:31:02,13.1608,78.0935,"Incident occurred near coordinates 13.1608, 78.0935 within the jurisdiction of Kolar Rural PS."
240,2023-01-09T07:53:25,2023-01-09T09:53:25,2023-01-10T18:53:25,15.4012,75.6603,"Incident occurred near coordinates 15.4012, 75.6603 within the jurisdiction of Gadag Town PS."
241,2025-04-03T14:45:06,2025-04-03T15:45:06,2025-04-04T05:45:06,13.0363,76.1724,"Incident occurred near coordinates 13.0363, 76.1724 within the jurisdiction of Hassan Town PS."
242,2024-11-28T04:59:28,2024-11-28T07:59:28,2024-11-30T08:59:28,13.0036,77.5803,"Incident occurred near coordinates 13.0036, 77.5803 within the jurisdiction of Koramangala PS."
243,2022-09-16T02:30:10,2022-09-16T03:30:10,2022-09-16T23:30:10,15.1687,76.4736,"Incident occurred near coordinates 15.1687, 76.4736 within the jurisdiction of Vijayanagara Town PS."
244,2024-10-10T08:45:56,2024-10-10T08:45:56,2024-10-10T17:45:56,14.3003,76.387,"Incident occurred near coordinates 14.3003, 76.387 within the jurisdiction of Chitradurga Rural PS."
245,2025-07-16T11:31:11,2025-07-16T11:31:11,2025-07-17T21:31:11,13.2731,74.8054,"Incident occurred near coordinates 13.2731, 74.8054 within the jurisdiction of Udupi Town PS."
246,2024-05-03T03:22:27,2024-05-03T04:22:27,2024-05-05T05:22:27,14.8022,74.7461,"Incident occurred near coordinates 14.8022, 74.7461 within the jurisdiction of Uttara Kannada Rural PS."
247,2025-11-21T11:07:00,2025-11-21T12:07:00,2025-11-22T20:07:00,14.195,76.358,"Incident occurred near coordinates 14.195, 76.358 within the jurisdiction of Chitradurga Rural PS."
248,2025-10-29T06:19:55,2025-10-29T12:19:55,2025-10-30T08:19:55,13.3699,74.8125,"Incident occurred near coordinates 13.3699, 74.8125 within the jurisdiction of Udupi Rural PS."
249,2025-03-16T17:19:03,2025-03-16T22:19:03,2025-03-18T12:19:03,13.2656,74.8073,"Incident occurred near coordinates 13.2656, 74.8073 within the jurisdiction of Udupi Rural PS."
250,2022-10-01T23:14:47,2022-10-02T04:14:47,2022-10-02T22:14:47,13.199,78.1993,"Incident occurred near coordinates 13.199, 78.1993 within the jurisdiction of Kolar Rural PS."
251,2021-06-15T01:27:35,2021-06-15T01:27:35,2021-06-17T03:27:35,15.0828,76.9747,"Incident occurred near coordinates 15.0828, 76.9747 within the jurisdiction of Ballari Rural PS."
252,2022-02-26T20:10:24,2022-02-26T20:10:24,2022-02-27T10:10:24,12.8555,75.2199,"Incident occurred near coordinates 12.8555, 75.2199 within the jurisdiction of Panambur PS."
